sid,area,power
894,917.67,622.82
671,923.59,616.7
166,950.26,629.32
641,895.91,594.33
669,921.22,633.91
710,920.38,602.54
117,934.14,628.02
325,965.0,632.11
979,908.66,600.15
599,964.66,646.84
400,917.79,607.55
717,956.26,632.5
61,935.0,618.39
84,930.51,599.95
489,917.63,604.57
727,953.31,652.4
436,952.96,621.71
794,925.96,606.97
427,883.01,587.88
706,959.04,623.72
445,906.04,611.9
973,925.94,587.99
680,917.14,612.28
307,935.75,591.35
382,925.66,618.01
808,911.8,596.06
697,946.4,641.74
245,905.4,602.89
402,978.48,622.11
972,918.71,610.75
939,934.66,631.8
880,951.95,639.91
901,940.57,614.83
346,913.72,592.4
408,931.04,599.26
406,921.97,600.43
615,923.23,615.86
991,911.65,616.39
396,943.45,618.97
618,916.53,609.49
696,898.57,592.46
54,923.99,613.47
548,956.07,638.15
279,947.26,628.93
355,936.57,609.04
558,940.29,615.14
838,934.84,633.2
181,919.27,594.69
414,958.29,633.92
607,934.77,622.48
447,932.48,602.45
169,875.3,582.17
646,899.66,594.88
707,896.7,584.21
936,917.4,606.46
542,921.72,617.85
64,914.2,616.14
190,947.18,636.39
910,923.15,613.38
524,900.4,610.38
252,914.85,598.59
585,923.2,621.09
448,924.63,600.06
59,931.69,624.64
529,924.79,606.0
874,942.5,604.87
393,918.47,618.07
290,932.41,623.84
841,911.42,604.03
313,935.81,615.88
594,883.5,587.49
271,902.38,589.79
683,922.79,612.65
492,891.43,601.45
392,953.55,643.73
541,959.72,618.33
600,921.39,612.9
892,933.96,595.52
421,896.18,585.78
983,921.59,600.01
345,908.59,616.6
264,955.14,620.9
186,935.78,612.77
89,921.14,603.53
718,922.59,613.13
649,959.65,651.41
262,913.19,600.42
788,916.27,613.6
418,914.07,611.17
209,922.21,623.5
326,909.24,597.58
748,906.82,609.11
37,975.81,651.54
951,926.69,595.01
481,943.62,598.61
184,923.87,607.74
360,949.67,624.55
760,922.8,599.73
422,927.29,606.55
940,934.04,617.77
762,925.71,616.74
790,971.85,631.68
562,996.7,639.01
518,928.5,609.26
366,948.57,604.51
834,931.55,617.25
916,922.96,625.97
5,925.43,597.97
34,949.71,624.99
660,933.23,606.37
465,928.15,617.55
515,976.29,639.04
741,904.61,600.74
949,938.49,624.48
772,941.04,627.91
624,927.9,618.67
818,906.07,580.94
164,928.1,607.34
604,975.05,656.21
370,916.19,608.57
984,933.73,608.96
71,958.08,649.05
873,940.54,606.31
525,920.46,617.78
988,900.97,595.44
777,976.93,630.74
