sid,area,power
166,23454.38,19619.1
325,25111.65,21800.39
717,23355.32,19519.86
894,22376.15,19575.11
710,23586.38,20414.5
400,21997.24,19116.27
117,21813.39,18106.22
671,22734.13,19293.87
599,25254.74,21955.04
979,23950.43,20801.78
669,23437.17,20464.36
641,21983.19,19158.69
436,25288.49,21615.64
489,24191.26,21163.5
794,22422.89,19797.95
61,23412.49,20091.99
706,24463.75,21813.99
427,21976.77,19149.2
727,22399.46,20147.94
84,23520.38,19557.56
382,21930.21,19940.47
973,23105.42,19692.06
680,21854.11,18484.82
307,23866.19,19885.78
445,21656.11,18699.42
697,22013.25,19106.52
808,23328.52,21359.91
402,25126.3,22362.36
245,21991.12,18959.15
408,23748.69,19739.86
939,23476.65,19920.2
346,23977.5,20025.1
880,22764.14,19082.53
901,22596.26,19579.48
615,22237.36,18654.61
991,22596.0,19911.76
406,22594.25,19002.07
972,22386.57,19788.04
618,21617.42,19563.26
548,22620.63,19533.78
355,23985.19,20896.33
54,24122.39,20074.08
396,23713.93,19853.44
558,22641.16,19153.31
838,22611.44,20197.04
414,22562.01,19167.74
607,23086.3,19552.63
181,21526.39,18605.74
279,20607.17,17750.67
190,22413.86,19293.13
447,23960.17,20923.59
646,22664.96,19685.08
169,22131.99,19562.79
707,23695.67,20398.2
910,24144.5,19953.8
936,22385.31,18688.87
542,22973.29,19376.81
524,22595.02,19262.62
696,22757.69,20037.89
64,22913.11,19396.87
529,24630.92,20871.63
448,22300.48,19422.6
393,21966.83,19812.18
585,23443.3,19393.5
252,23222.85,20425.57
59,21519.61,18198.45
841,22686.28,19224.97
271,23115.32,20186.65
313,22802.66,19369.58
874,22784.55,20322.68
594,21861.63,19477.36
683,22297.45,19868.31
392,22500.8,19062.89
290,22474.87,19779.94
492,23057.48,20007.24
541,21984.98,18514.41
892,22815.14,19734.78
421,21818.53,18804.95
600,23384.14,19719.95
186,22972.71,19619.27
345,21680.05,18973.16
983,22096.36,19141.62
418,21393.39,18148.21
264,23988.62,20811.14
718,22860.44,20169.04
89,23542.68,19618.06
788,23417.61,20025.13
649,22053.69,19089.42
748,22885.53,19352.21
262,22755.77,19236.39
760,23711.95,20242.95
37,22930.61,19593.81
209,23356.9,19594.02
326,23005.47,19963.23
360,23096.97,19116.27
184,22764.28,20133.04
481,22763.93,19877.42
951,22508.06,19711.38
422,24845.92,21114.01
790,23142.79,19905.57
762,22431.78,19158.0
940,23311.04,20174.48
34,23021.44,20456.07
834,21947.04,18368.09
660,22583.98,19198.73
562,22204.69,18918.72
5,22291.33,19939.79
366,22435.39,19376.22
518,22511.06,19213.08
515,22260.08,19750.01
772,21838.4,18118.26
465,23586.59,19535.0
949,23890.93,20269.47
916,23137.2,20390.38
164,24694.23,20418.61
741,22450.64,18669.33
818,22357.35,18496.26
604,22202.65,18511.87
624,21718.63,19369.34
370,23702.04,19559.44
525,21616.67,18380.24
984,22715.01,19651.47
873,23118.26,19734.5
71,21151.22,18802.03
777,22164.72,19423.63
988,22930.26,19880.86
487,22767.1,20297.58
362,22832.35,19761.18
162,22573.18,19397.53
145,21515.06,18445.84
237,22521.62,19748.5
666,22435.62,20156.73
132,22129.37,19240.47
300,24409.62,20288.43
238,22534.47,19331.21
667,23547.6,19824.02
428,20817.21,18177.8
658,22733.09,19835.68
453,23014.46,19678.97
527,23506.41,19654.33
573,22495.89,20273.02
216,24512.15,20238.73
19,22600.7,18803.31
565,24164.67,20226.61
621,22340.21,19825.38
312,21773.78,18328.9
86,24135.46,20813.03
107,23027.74,20637.63
410,24637.55,20274.97
