sid,area,power
400,18424.5,20759.0
117,20350.91,23403.31
166,18394.03,20926.67
669,19120.54,22066.48
979,19636.1,22351.54
894,18811.66,21604.06
717,19970.3,22914.31
641,19024.01,21760.89
325,19757.24,22632.65
710,19501.71,22155.26
599,19804.35,22550.45
671,19773.89,22486.16
489,19074.52,21985.11
436,19743.37,22492.65
427,18338.66,20720.63
61,19661.1,22009.69
84,18811.12,21491.35
307,19567.32,22167.57
445,19277.21,22129.53
794,19030.67,21823.72
973,18624.42,21287.66
680,20194.62,23231.45
706,19752.57,22609.63
727,20063.01,22880.74
382,19144.82,21879.64
245,19641.77,22545.78
697,20387.63,23464.76
808,18742.92,21500.61
408,20102.8,22452.23
346,19431.51,22036.46
939,20357.91,23450.54
880,20318.31,23361.37
402,20169.93,23140.73
991,19065.51,21925.85
901,18688.77,21540.2
615,20090.47,22900.72
618,18778.21,21410.42
406,18391.61,20953.59
396,19589.24,22230.95
972,18959.97,21854.96
54,19993.11,22973.64
548,18770.3,21659.41
355,20006.0,22970.02
607,19670.41,21936.28
558,18941.45,21705.24
279,18961.11,21710.96
414,19800.58,22535.29
838,18917.8,21698.63
181,20046.84,23091.95
696,18711.61,21421.38
190,18349.5,20708.54
169,18655.51,21483.98
646,19996.64,23028.63
447,20006.0,22970.02
910,18923.19,20924.6
524,20050.16,23167.02
252,18944.58,21705.99
707,19628.45,22267.86
936,19780.95,22540.43
529,19501.75,22233.73
542,19680.81,22350.11
393,18732.15,21353.04
448,18370.06,20729.28
585,18341.84,20879.59
64,19533.82,22195.97
841,18324.05,20647.79
59,20262.54,23319.74
271,19076.5,21837.36
874,18633.87,21426.16
313,19925.53,22853.71
594,18249.96,20654.27
492,19596.64,22408.31
541,18242.03,20557.82
392,18238.04,20778.97
290,19087.89,21950.43
683,19639.6,21921.03
421,18553.69,21212.17
600,20233.62,22594.93
983,18950.18,21722.6
186,19878.0,22821.87
892,19232.92,22113.84
345,20387.63,23464.76
718,19471.22,22407.79
788,20342.68,23396.71
264,18575.81,21370.49
89,18604.3,21332.16
649,18588.93,21260.25
748,19840.5,22538.11
262,19446.27,22350.41
418,19961.02,22933.0
37,20219.37,22540.9
760,19763.83,22451.15
209,18810.72,20855.62
481,19657.69,22411.5
360,19778.19,22505.32
422,19093.27,21915.61
326,18195.35,20422.06
762,20176.39,22321.79
184,18918.73,21664.9
790,20084.32,23086.36
951,19859.77,22817.18
660,18614.72,21381.16
940,18248.44,20709.68
34,19788.07,22526.76
834,18759.9,21404.48
562,18259.99,20575.74
5,18768.39,21385.61
