sid,area,power
894,444.05,501.2
599,392.19,445.16
166,426.37,500.28
641,449.45,529.16
325,375.9,394.23
717,404.3,452.85
710,431.39,492.21
979,395.88,431.92
400,407.09,451.67
436,392.24,438.9
671,426.87,496.1
117,420.21,474.95
669,417.06,464.21
706,408.84,449.85
727,386.56,415.0
307,439.25,507.28
794,437.38,502.15
61,418.72,488.37
489,435.16,496.68
427,432.55,485.88
808,419.58,467.34
84,401.68,467.57
445,421.17,477.6
680,424.49,484.85
973,432.73,486.55
382,412.06,474.03
697,398.83,464.91
245,407.71,460.92
402,387.71,427.0
408,443.99,509.95
880,425.39,492.9
901,469.15,554.1
346,456.8,532.34
615,414.64,468.33
548,402.97,463.77
618,450.66,527.06
939,442.76,504.99
972,432.36,496.44
406,429.66,489.99
991,400.02,464.37
54,405.85,459.72
355,409.44,460.93
396,424.77,497.51
414,397.21,457.35
838,410.39,454.38
607,401.06,455.51
558,410.82,463.89
190,411.53,466.4
279,385.8,428.86
696,414.8,468.06
181,413.21,466.57
646,452.88,508.96
447,409.44,460.93
910,428.91,488.78
524,418.45,467.49
252,436.73,507.92
169,413.37,458.87
707,413.8,465.87
529,406.86,465.63
542,419.76,473.21
936,416.29,471.71
585,385.1,418.65
64,446.74,514.4
841,424.29,471.64
448,430.63,492.24
393,456.73,536.01
313,411.98,465.03
59,419.67,471.27
874,431.82,497.77
594,436.5,508.01
392,434.13,507.56
892,429.14,494.78
492,404.03,437.62
271,424.03,479.63
541,418.32,475.83
983,412.87,452.64
290,401.29,443.21
683,384.13,437.26
421,389.0,423.72
600,402.33,458.9
345,423.4,473.39
186,416.53,462.36
718,430.44,485.78
748,435.88,492.04
418,412.02,471.23
264,431.09,498.93
89,418.75,481.72
649,404.7,449.99
788,406.13,461.41
262,418.31,479.73
760,437.8,497.86
37,416.12,466.96
184,418.97,477.07
326,454.14,518.74
481,374.45,400.83
360,440.16,507.06
762,429.65,489.09
422,433.02,504.5
209,376.55,407.6
951,361.81,379.81
790,432.16,493.28
834,436.86,508.02
940,410.03,465.3
660,410.09,471.67
34,417.81,491.34
562,418.58,462.6
5,439.44,506.63
366,427.95,490.31
518,426.41,494.42
949,397.06,441.99
515,395.21,437.36
916,402.48,445.82
818,407.11,474.55
772,446.25,521.19
465,399.91,453.35
164,433.22,490.98
741,413.91,485.16
370,411.53,462.31
873,421.37,482.67
984,405.31,447.38
604,412.23,449.43
71,399.72,449.33
624,423.52,476.71
525,444.9,512.59
777,379.37,416.57
