sid,area,power
599,20430.09,14735.02
979,20400.03,15358.25
400,18597.88,13539.05
894,20236.19,15490.64
717,21366.88,13494.53
671,21144.16,14012.99
641,18001.2,14960.61
325,20258.62,14262.82
669,19393.98,14804.68
166,19699.67,14426.65
710,18342.66,14525.94
117,21174.13,13378.84
445,19161.04,14449.13
436,21879.99,14551.46
489,20495.4,15840.31
427,19177.15,13940.81
706,18593.75,14874.31
84,18857.3,14541.61
727,17758.0,14412.95
61,19569.95,14861.06
794,19562.4,15728.75
680,19036.91,13539.24
973,18942.96,14777.43
307,19921.06,14266.3
402,18614.29,14784.18
382,18624.7,15230.68
808,19511.55,15087.18
697,19097.03,13770.78
346,19698.73,14117.39
245,19791.03,14737.57
408,19745.72,14522.93
939,20476.87,13700.87
880,21126.0,13390.29
991,18880.48,14900.0
615,21315.32,14226.16
901,18268.46,14197.99
406,19338.55,14564.5
548,18632.23,14449.77
972,20247.93,14610.69
618,17894.29,14232.24
54,20211.02,14594.15
838,18341.05,15118.46
396,20025.67,14700.64
558,19040.29,14638.24
355,19924.83,14129.65
696,19034.94,14846.85
607,19705.97,14639.47
414,20093.4,14304.37
181,19733.25,15263.45
279,18462.37,14614.53
447,19987.99,14150.09
646,20988.5,14904.82
169,19023.19,14646.37
190,19325.29,13975.71
910,20459.7,14583.53
252,18923.67,14232.67
707,19672.4,14766.03
936,21339.91,14167.41
524,20601.9,14214.25
542,21022.25,14050.0
874,18232.44,15041.22
529,20683.68,14788.66
64,19689.63,15112.11
585,20411.87,14768.96
448,19506.58,14052.41
393,18402.97,14567.73
59,19517.59,13699.01
313,18927.34,14795.13
594,18792.86,14280.58
841,18578.87,13444.71
271,18676.05,14278.69
290,18490.99,14637.91
541,19345.62,14925.04
392,20137.31,14614.41
683,18310.99,14493.93
892,18131.13,14449.44
492,19129.21,14496.17
421,19345.42,14706.45
600,21103.28,15440.44
983,19235.61,14217.61
649,18737.25,14860.04
718,19463.69,15089.97
345,19491.32,14145.03
788,21011.24,13120.57
89,18879.4,13992.35
262,19852.92,14934.28
37,19566.85,14785.21
264,18250.47,14565.59
760,19741.01,14815.91
186,19362.07,13813.88
418,19302.06,13651.98
209,20708.88,14851.5
748,19524.95,14862.08
481,18704.15,15066.6
360,21260.23,14419.23
951,18199.05,14502.45
326,19086.07,14889.36
562,18717.01,15318.49
184,19015.81,14526.11
422,20326.66,15529.26
940,20137.7,15183.09
790,18997.1,15005.23
34,17993.64,14307.24
762,19121.96,14254.17
5,17539.05,13977.64
660,18272.69,13974.38
834,19544.14,13683.31
518,20220.47,13801.42
366,18596.66,14161.58
515,18312.32,13950.88
916,19419.19,14999.85
