sid,area,power
416,6197.85,5478.32
709,6212.06,5323.44
169,6295.2,5353.96
1347,6280.19,5491.06
817,6383.66,5461.83
1934,6431.63,5455.47
524,6458.63,5471.83
1974,5937.48,5263.62
1821,6310.3,5587.76
960,6752.27,5746.02
464,6270.9,5392.42
1346,6538.09,5582.3
162,6484.59,5710.24
806,6416.27,5623.93
1860,6214.73,5456.22
420,6835.93,5944.63
1714,6534.54,5649.95
1632,6252.29,5451.9
1721,6161.38,5186.65
1419,6819.51,5779.83
867,6689.01,5765.42
1625,6350.86,5429.35
410,6094.07,5267.8
1412,6704.35,5773.36
313,6510.07,5587.18
260,6725.53,5821.64
411,6432.81,5490.31
392,6235.2,5468.1
1385,6355.88,5461.03
707,6302.22,5336.5
343,6158.58,5223.12
1225,6341.83,5507.13
161,6774.39,5729.34
1254,6095.37,5359.1
1761,6291.22,5337.82
226,6358.38,5422.8
91,6834.31,5723.85
154,7333.43,6163.42
1153,6827.54,6002.1
1542,7107.28,6070.85
1012,6225.8,5470.71
256,5997.7,5147.95
1059,6226.42,5306.5
968,6127.14,5206.65
70,6598.1,5503.49
1284,6196.49,5503.34
853,6914.28,5926.71
1257,6279.91,5336.84
1211,6200.46,5312.96
477,6238.46,5356.8
909,6771.68,5849.39
1587,6408.59,5696.38
1491,6876.41,5859.63
273,6492.41,5486.58
1,6432.39,5651.85
994,6579.53,5657.98
1089,6553.79,5628.06
1607,6171.42,5256.94
1631,6130.64,5257.59
1764,6522.48,5566.61
380,6263.16,5319.95
1426,6464.87,5700.36
1865,6546.06,5446.0
79,6714.11,6021.76
1185,6241.4,5369.99
1751,6010.52,5213.06
1334,6205.84,5304.18
61,6857.12,5857.68
1726,6395.01,5416.93
301,6098.29,5259.15
1408,6378.54,5559.52
1073,6431.7,5427.52
1275,6345.19,5350.88
1482,6758.06,5879.83
1049,6924.71,5859.37
1272,6157.07,5371.73
600,6080.04,5227.99
1130,6356.31,5383.63
1300,6421.13,5463.43
310,9340.89,7777.81
962,6404.85,5413.22
1019,6310.67,5400.57
99,6330.52,5498.86
276,6526.33,5658.3
254,6379.49,5598.09
472,6549.64,5649.44
658,6467.72,5799.14
772,6582.04,5469.0
1260,6535.55,5784.41
513,6411.78,5587.33
1658,6195.14,5311.16
696,6369.74,5478.19
1415,6204.51,5433.06
2,6625.86,5581.25
662,6632.41,5755.27
366,6659.04,5916.2
453,7052.96,6075.5
263,6370.23,5545.36
988,7313.56,6226.38
112,6548.76,5591.54
1176,7283.33,6102.01
1639,6079.75,5382.06
1507,6583.06,5582.45
314,6289.72,5301.15
219,7004.48,5908.86
1943,6488.96,5592.13
1112,6367.71,5341.12
1088,6049.82,5264.5
449,6381.5,5608.0
1389,6493.6,5665.35
1838,6245.73,5428.53
1603,6305.21,5519.56
1516,6282.37,5342.94
770,6519.41,5705.93
466,6748.82,5632.07
1237,6254.64,5272.72
500,6823.63,6146.61
899,6736.58,5695.53
249,6321.68,5341.64
1873,6356.79,5285.67
1263,6347.15,5629.29
1113,5973.17,5195.97
1249,6378.17,5360.66
1291,6254.58,5459.18
1643,6336.62,5436.81
26,6517.49,5378.88
405,6984.68,6084.45
222,6343.44,5396.32
711,6765.92,5729.47
1064,6311.75,5329.0
1152,6569.77,5681.22
1460,6370.5,5375.99
484,6465.42,5594.67
1964,6428.62,5484.23
1696,6472.88,5500.14
481,6365.27,5357.45
1194,6789.86,5819.83
1630,6942.12,5933.81
956,6398.52,5530.65
1586,6267.94,5355.75
741,6517.43,5497.12
764,6287.26,5510.03
447,6424.54,5465.6
634,6242.14,5466.35
1665,6138.61,5422.54
969,6077.19,5426.26
835,6145.07,5357.66
1992,6295.95,5586.02
1933,5929.77,5242.44
1506,6846.1,5720.11
739,6389.77,5438.75
1996,7472.03,6317.58
1241,6432.71,5490.27
846,6403.34,5419.92
1135,6489.82,5494.34
788,7476.1,6081.34
622,6455.18,5557.26
1610,6144.15,5341.62
365,6095.21,5392.97
948,6410.25,5530.22
1902,6085.52,5379.28
1723,6987.56,5791.03
814,6205.68,5242.16
1158,6389.41,5342.77
1951,6343.29,5564.5
502,6824.45,5782.89
704,6493.68,5613.99
412,6560.6,5623.55
727,6598.76,5617.67
1315,6173.24,5367.32
761,6577.28,5763.75
387,9230.15,7633.18
1896,6799.34,5676.38
337,6379.05,5368.02
1570,6231.29,5443.79
1438,6445.89,5705.91
1083,5989.88,5331.69
1484,6176.46,5354.23
666,6497.84,5596.07
1720,7832.65,6684.8
712,6209.82,5435.13
511,6437.32,5743.97
338,6303.25,5306.75
708,7732.89,6635.41
626,6219.79,5283.27
1247,6622.82,5649.42
