sid,area,power
416,11666.17,12455.83
1346,11828.05,12519.85
420,12080.46,13232.75
817,11720.96,12427.38
524,11803.28,12686.16
1934,11908.7,12977.65
162,11747.15,12692.1
960,11743.49,12315.45
1714,11474.47,12494.6
709,11544.06,12309.02
1347,11459.83,12526.07
806,11480.19,12436.34
464,11532.06,12314.3
1860,11759.71,12635.02
1974,11725.54,12449.96
169,11949.8,12645.14
1821,11980.86,12834.88
1632,12022.31,12925.01
1721,11845.68,12567.85
1419,11623.62,12298.2
867,11516.15,12313.88
1412,11696.06,12363.91
260,11680.18,12639.7
392,11678.71,12445.13
410,11857.97,12662.97
1225,11530.08,12525.23
1625,11703.19,12449.46
161,11573.51,12332.17
313,11860.48,12520.75
1153,11530.68,12187.74
154,12194.96,13233.45
411,11861.12,12684.02
1385,11774.57,12568.59
1542,11444.34,12212.65
343,11833.54,12594.72
226,11916.75,12686.37
91,11825.57,12488.03
707,11512.37,12243.77
1761,11701.06,12370.59
1254,11683.24,12418.98
1012,11923.2,12573.71
256,11652.3,12868.96
1491,11836.58,12801.61
853,11580.93,12329.01
1284,11534.18,12308.2
909,11787.46,12758.96
1587,11633.42,12423.22
70,11815.34,12426.54
1059,11956.21,12521.29
1257,11723.6,12426.24
968,12026.0,13041.29
1211,11770.86,12531.78
273,11767.32,12375.34
1089,11629.99,12352.54
1,11792.82,12619.05
477,11860.86,12569.03
994,11966.47,12585.88
1764,11721.28,12561.45
1607,11578.18,12470.43
1631,11926.42,13078.77
79,11622.62,12354.03
380,11876.63,12796.76
1426,11656.96,12374.48
1185,11688.97,12716.73
1482,11698.76,12490.35
1865,11680.98,12360.83
1334,11485.14,12259.55
61,11819.29,12459.12
1408,11866.11,12780.77
1049,11545.53,12387.9
310,12121.31,12415.28
1726,11511.83,12432.81
1751,11621.34,12457.68
1275,11804.0,12629.83
1073,11765.09,12235.16
301,11580.08,12594.83
1300,11873.89,13028.61
1272,11957.05,12734.68
962,11511.86,12269.14
1130,11644.15,12629.91
600,11723.37,12625.62
276,11421.59,12169.56
453,11466.11,12441.7
1019,11914.39,12762.52
658,11979.31,12991.24
472,11726.59,12535.77
99,11705.05,12392.15
254,11864.37,12570.6
513,11817.13,12700.89
772,12185.63,12811.09
696,11557.8,12261.58
1260,11476.9,12251.36
1658,11661.39,12252.75
2,11709.42,12572.54
366,11565.37,12304.43
988,12083.65,12761.94
1415,11677.36,12384.47
1176,11803.01,12319.45
263,11860.85,12519.34
662,11703.16,12405.88
