sid,area,power
420,165043.04,169902.3
960,166091.74,171263.23
524,166083.81,171244.64
416,166176.38,171632.59
1934,166100.47,171194.38
709,165304.49,170429.98
162,163731.18,167397.06
169,165143.82,170100.72
1860,166185.76,171622.78
1346,166625.2,172458.2
1821,154918.02,155204.58
1347,164686.88,169792.94
806,154689.81,154573.75
817,155297.95,155167.78
1714,166395.74,171902.91
867,165249.22,170384.02
1974,164367.15,168250.62
464,164838.64,169931.09
1412,166064.89,171625.2
1721,164859.51,168966.7
1625,166104.66,171207.5
411,166124.63,171232.44
260,165189.35,170157.03
313,166107.31,171741.66
1632,155954.69,156093.53
1419,165206.16,170288.55
1225,163501.25,167378.59
410,155579.69,155410.16
1542,164967.95,169112.19
1385,165214.38,169634.64
392,155099.6,155526.36
154,164158.89,168142.8
161,163733.76,167759.75
707,164282.43,168760.2
70,166003.1,171016.19
1012,165408.01,170216.31
1761,165256.52,170322.56
226,166212.57,171934.0
1257,166097.04,171272.23
853,166863.35,172866.89
1587,166726.0,172030.83
1153,165461.57,170209.48
343,156341.01,157394.86
256,165211.78,170231.97
1211,164939.51,169005.73
1491,165635.25,169844.16
1059,166076.02,171390.83
968,165247.62,170055.05
994,166117.7,171220.06
1,164960.67,169871.38
1284,155879.16,155842.73
91,166381.88,171880.28
1254,155979.67,156681.84
909,165058.0,169821.11
477,155232.31,155946.52
273,155854.3,156692.78
79,165258.61,169690.56
1865,166105.1,171301.05
1426,154333.25,154883.25
1089,166302.76,171996.84
1185,164900.81,169017.44
1482,164987.3,169494.22
1631,164851.76,169821.88
310,167254.13,171976.34
1764,164753.51,168922.22
1607,164989.05,170064.56
380,165534.47,170270.56
1275,164713.28,169596.22
1751,164908.0,168989.48
1726,165249.6,169687.62
1334,165701.42,169750.5
962,165337.86,170513.5
301,165496.84,170032.78
61,165482.59,169498.84
1019,166093.49,171262.39
658,165404.24,170206.11
1049,155779.33,155975.86
1300,163784.1,167560.61
1130,163830.5,168338.28
276,166381.9,172022.3
472,166090.26,171274.39
1272,163481.6,167247.8
1408,154758.75,155491.7
99,155288.57,155584.3
1260,166269.83,171630.86
772,155670.03,155321.83
600,164897.01,170018.95
1073,165006.35,170194.8
988,164994.87,169796.16
1176,156170.53,156818.94
513,164771.09,169677.55
263,165395.21,170230.94
696,166865.64,172292.61
1415,154590.82,155378.97
366,165296.64,169681.53
2,154949.23,154890.47
1639,165259.3,170100.59
254,165177.71,169700.25
1507,166490.82,171937.3
453,164652.52,168428.22
219,166992.97,172716.75
662,165259.03,169844.83
1112,166092.58,171308.73
1389,155026.67,154860.03
1943,163559.91,167342.0
1658,155132.27,155933.2
314,154940.08,154878.2
449,155873.95,156525.77
899,165705.45,169758.95
112,165307.35,169402.64
1237,166084.72,171244.77
1263,164767.84,169696.75
770,164577.17,168695.27
405,166069.28,171218.89
466,154647.44,154565.88
1603,164961.26,169952.52
1113,165211.54,169709.58
500,154537.28,155044.11
1249,166085.13,171253.69
249,163710.69,167761.48
1516,154347.62,155073.09
711,166087.15,171265.38
1838,165212.69,169328.89
1291,163742.11,167499.84
1088,164911.47,168966.72
1460,166074.37,171230.22
1064,163819.35,168283.72
484,166123.02,171228.39
1194,166084.08,171252.78
481,166092.21,171269.77
1152,165159.45,170269.27
222,155428.97,155669.7
26,156635.05,157676.33
1643,154270.3,154846.83
1586,166123.82,171228.91
1873,165069.99,169374.61
741,166451.1,171922.64
1696,164909.84,169243.27
764,154964.88,155287.34
1996,165393.66,170388.09
1992,165418.4,170212.89
447,154955.74,154904.59
634,166252.08,171524.7
1964,165319.55,170955.59
1630,165491.4,169518.59
1506,155781.93,155507.64
956,164713.99,169195.11
739,165158.33,170155.5
846,166092.39,171294.7
387,166711.47,171339.22
788,164922.86,169395.75
835,166414.21,171846.11
969,154927.8,155556.38
622,164785.82,169699.88
1241,166274.67,171922.52
1933,164130.65,167985.17
1135,154688.2,154607.33
814,166082.37,171273.8
