sid,area,power
960,38135.72,34959.58
162,18684.05,17278.18
524,37907.44,35656.15
416,38208.56,34949.3
420,34222.89,32167.33
709,37168.35,34860.38
817,36402.16,32911.39
1346,37483.28,34574.22
464,37153.86,35773.98
1974,36999.16,34145.54
806,37084.97,35307.76
1934,44137.61,46809.01
1821,36661.02,35185.7
1347,36923.07,34611.64
169,37842.97,34571.92
1860,36440.99,33885.61
1714,35719.11,33108.65
1721,35530.4,34089.35
1419,35825.6,34072.04
1632,36852.59,34121.07
867,35855.97,33199.52
260,37958.6,36555.49
1412,36914.19,33813.17
1225,35135.5,32127.12
1542,21559.92,19345.17
313,38283.77,35380.79
410,36307.26,34127.25
1625,37375.66,34191.0
411,38412.1,35415.75
154,35664.95,32926.35
161,34694.93,32583.52
392,36762.25,35072.54
226,38383.14,35509.65
1385,34357.29,31741.07
1153,37972.83,36380.82
343,38702.39,37373.95
707,38200.43,35049.5
91,33962.1,31434.43
1254,34971.77,31686.26
1761,34054.36,32069.08
1012,38296.02,35489.93
70,38018.86,35143.12
853,36665.3,33815.51
1491,36810.09,34046.71
256,38449.67,35753.87
909,37252.15,34771.71
1257,34201.79,31931.69
1284,36045.11,33558.76
1587,34830.41,31949.74
1059,37171.59,34121.96
994,37871.93,34850.1
968,33915.76,31942.6
1089,37085.02,33908.89
273,33983.21,30522.64
1211,37683.67,35823.08
477,38483.78,35084.48
1,36613.0,34964.88
1764,35599.29,32538.46
1607,37808.93,35224.98
1631,37595.97,35037.79
79,33417.28,31016.39
380,35849.0,33321.13
1865,38557.23,34762.93
1185,36493.64,35134.85
1482,35260.49,33269.71
1426,37782.36,35036.89
1726,35661.22,32532.74
61,35206.88,33260.82
310,36679.4,34992.6
1049,35468.61,33478.0
1334,35794.6,33878.43
1751,36385.28,33515.43
1275,33887.03,31663.95
1408,36872.34,34448.91
301,37474.49,34622.07
1272,35409.21,32362.56
1300,34919.21,32130.5
1073,37449.18,36163.32
962,36587.56,34152.54
