sid,area,power
416,7150.86,8636.0
817,7367.29,8328.67
420,7155.34,8489.22
1714,7156.7,8639.4
1347,7248.64,8748.79
960,7755.55,9055.62
464,7166.81,8510.42
709,7684.98,9186.26
169,7467.44,8708.41
524,7802.53,9049.38
1346,7331.56,8296.6
1934,7837.92,9523.55
1860,7115.09,8511.72
162,7219.53,8647.08
806,7227.31,8725.46
1974,7052.18,8529.8
1632,6889.53,8129.41
1419,7451.69,8911.62
1821,7589.89,9094.48
1721,7978.74,9460.04
867,7421.22,8941.77
1225,7249.26,8783.24
392,7012.06,8298.89
260,6999.79,8286.65
410,7204.3,8474.84
1412,7558.98,9074.35
161,7457.0,8799.61
154,7213.49,8475.47
313,7402.76,8495.48
411,7649.27,8804.52
343,7966.34,9380.45
1625,7840.39,9505.97
1385,7069.4,7953.31
1153,7015.3,8301.88
226,7257.16,8152.45
91,7027.22,8329.82
1542,7554.87,9069.5
707,7672.5,9057.39
1254,7367.03,8666.15
1761,7406.02,8601.28
1012,6797.15,7967.77
1059,7462.76,8865.51
256,7083.27,8355.62
1491,7149.73,8518.82
853,7542.15,8978.33
1284,7240.69,8683.84
909,7153.88,8414.87
70,7731.64,9188.49
968,7324.29,8361.64
1257,7748.14,9260.77
1089,7415.05,8548.14
1211,6872.83,8098.05
1587,7104.67,8551.22
477,6916.18,8279.59
273,7541.65,9149.6
1,6808.17,8001.47
994,7753.37,9024.51
1764,7310.49,8457.46
1607,7266.81,8391.37
1631,7223.0,8039.49
79,6917.75,8213.1
380,7153.26,8058.29
1426,7266.89,8298.94
61,7152.86,8452.33
1865,7695.02,9129.0
1185,7069.94,8453.99
1482,7004.37,8312.68
310,7332.78,8332.09
1049,7204.0,8639.05
1726,7418.23,8930.27
1408,7038.96,8303.5
301,7069.61,8431.31
1751,7016.61,8335.95
1334,6954.35,8269.0
1275,7431.19,8830.83
1073,7275.26,8462.08
1300,7719.19,9292.16
1272,7123.57,8512.82
600,6874.77,8105.17
1130,7290.75,8384.29
962,7367.96,8893.91
276,7198.38,8650.01
254,6942.38,8323.89
1019,7819.0,9104.27
472,7363.15,8469.67
453,6968.56,8392.35
772,7541.74,8732.07
99,7026.63,8387.23
658,6841.04,8058.83
696,6819.55,8190.99
1260,6985.19,8328.15
513,7203.34,8682.25
1658,7493.86,9116.41
366,6919.03,8218.59
662,7049.57,8308.24
2,7370.33,8631.34
1415,7115.33,8571.64
988,7000.42,8270.56
1176,7551.34,8868.22
263,7089.76,8544.18
