sid,BUFF,NOT,AND,PI,PO,LP
1714,0,3282,32452,1975,1805,33
420,0,3473,33195,1975,1805,32
416,0,2966,32721,1975,1805,33
960,0,3414,32601,1975,1805,33
169,0,3115,32509,1975,1805,32
817,0,3488,33070,1975,1805,33
1934,0,2475,31593,1975,1805,32
1347,0,3902,33447,1975,1805,32
524,0,3273,32469,1975,1805,33
709,0,2464,31890,1975,1805,32
1974,0,3079,33144,1975,1805,32
464,0,3901,34448,1975,1805,32
162,0,3589,33291,1975,1805,32
1860,0,2767,32763,1975,1805,32
1346,0,3130,32948,1975,1805,32
806,0,3579,33865,1975,1805,33
1821,0,3715,33544,1975,1805,32
1419,0,3274,32801,1975,1805,32
1721,0,3145,32787,1975,1805,33
1632,0,3420,32937,1975,1805,32
161,0,3325,32470,1975,1805,32
867,0,2712,31445,1975,1805,33
1225,0,3953,33805,1975,1805,32
392,0,3369,32734,1975,1805,32
1625,0,3490,32077,1975,1805,33
411,0,3557,33217,1975,1805,33
410,0,3584,33481,1975,1805,32
154,0,3774,33091,1975,1805,33
1412,0,3164,31986,1975,1805,32
260,0,4168,34303,1975,1805,32
313,0,2972,32345,1975,1805,32
1385,0,3307,33344,1975,1805,34
707,0,3460,33617,1975,1805,33
1153,0,3681,33546,1975,1805,32
91,0,3437,33511,1975,1805,32
343,0,3155,32185,1975,1805,32
1542,0,2856,32253,1975,1805,33
1254,0,3165,33454,1975,1805,32
226,0,3146,32981,1975,1805,32
1761,0,3662,33190,1975,1805,32
1012,0,3839,32972,1975,1805,33
256,0,3803,34128,1975,1805,32
853,0,2849,32429,1975,1805,32
1491,0,3178,32690,1975,1805,33
70,0,3391,33117,1975,1805,33
1257,0,3314,32187,1975,1805,34
909,0,3667,33581,1975,1805,32
1059,0,3294,32711,1975,1805,32
1284,0,3885,33270,1975,1805,32
1587,0,3428,32577,1975,1805,32
477,0,3251,34206,1975,1805,31
968,0,3428,33557,1975,1805,32
1211,0,3915,33990,1975,1805,32
1089,0,3105,33007,1975,1805,32
273,0,3205,33416,1975,1805,32
1,0,3629,32978,1975,1805,33
994,0,3051,32663,1975,1805,33
1607,0,3413,33513,1975,1805,33
1764,0,3027,33141,1975,1805,32
1631,0,3162,32755,1975,1805,33
79,0,3185,33140,1975,1805,32
1865,0,3633,33202,1975,1805,34
380,0,3395,33545,1975,1805,32
1185,0,3525,33374,1975,1805,33
1426,0,3111,32580,1975,1805,32
1482,0,3424,32801,1975,1805,32
61,0,3597,33604,1975,1805,33
1275,0,3563,32676,1975,1805,33
1334,0,3713,34383,1975,1805,32
1751,0,3619,33332,1975,1805,33
1408,0,3222,33299,1975,1805,32
310,0,3257,32446,1975,1805,33
1726,0,2879,31987,1975,1805,31
1049,0,3838,33838,1975,1805,33
301,0,3937,34081,1975,1805,33
1300,0,3842,33416,1975,1805,32
1073,0,3384,32566,1975,1805,33
1272,0,3685,33111,1975,1805,32
1130,0,3722,33540,1975,1805,33
600,0,3484,34021,1975,1805,32
962,0,2843,31748,1975,1805,32
1019,0,3641,32980,1975,1805,33
276,0,3533,33326,1975,1805,33
658,0,3732,32850,1975,1805,32
254,0,3410,33501,1975,1805,32
99,0,3563,33636,1975,1805,33
772,0,3248,32470,1975,1805,32
472,0,3221,32479,1975,1805,32
513,0,3487,33426,1975,1805,32
453,0,3190,33048,1975,1805,32
1658,0,2931,32050,1975,1805,31
1260,0,2954,32256,1975,1805,33
696,0,2906,33214,1975,1805,32
2,0,3223,32768,1975,1805,33
366,0,3064,32529,1975,1805,32
1415,0,3346,33626,1975,1805,32
662,0,3633,33466,1975,1805,32
263,0,3663,33066,1975,1805,33
1176,0,3228,32764,1975,1805,32
988,0,3421,32422,1975,1805,33
112,0,2959,32290,1975,1805,32
219,0,3156,32738,1975,1805,32
1507,0,2993,32499,1975,1805,32
1639,0,3786,33920,1975,1805,32
1943,0,3407,32603,1975,1805,32
314,0,3148,31943,1975,1805,33
1389,0,3464,33505,1975,1805,33
1603,0,3694,32692,1975,1805,33
1088,0,3527,33518,1975,1805,32
1112,0,3435,33318,1975,1805,33
899,0,3672,33893,1975,1805,33
770,0,3090,32393,1975,1805,33
466,0,3476,33024,1975,1805,32
1516,0,3134,32487,1975,1805,32
1237,0,3368,32016,1975,1805,33
449,0,3766,33180,1975,1805,33
1838,0,3677,33928,1975,1805,32
500,0,3378,32894,1975,1805,32
249,0,3422,32788,1975,1805,32
1873,0,3161,32890,1975,1805,32
1263,0,3786,33456,1975,1805,33
1291,0,3524,32947,1975,1805,32
1113,0,3582,34192,1975,1805,32
405,0,3166,32527,1975,1805,33
1249,0,3502,33311,1975,1805,33
711,0,3102,33103,1975,1805,32
26,0,3130,32391,1975,1805,32
1643,0,3134,33036,1975,1805,32
222,0,3105,33257,1975,1805,31
1152,0,2894,32124,1975,1805,32
484,0,2920,32597,1975,1805,34
1064,0,3109,32523,1975,1805,33
1460,0,3120,32923,1975,1805,33
481,0,3407,33049,1975,1805,32
1696,0,3919,33938,1975,1805,33
1630,0,3250,33093,1975,1805,32
1194,0,3360,32940,1975,1805,32
956,0,3196,33290,1975,1805,32
1964,0,3495,33418,1975,1805,31
741,0,3335,32772,1975,1805,32
1586,0,2893,32646,1975,1805,33
447,0,3444,32135,1975,1805,33
764,0,3490,33485,1975,1805,34
634,0,2692,32201,1975,1805,32
1665,0,3571,33921,1975,1805,32
1996,0,3573,33092,1975,1805,33
1506,0,3129,32154,1975,1805,32
835,0,3705,33711,1975,1805,32
969,0,3126,32806,1975,1805,32
1992,0,3381,33105,1975,1805,33
1241,0,3205,33516,1975,1805,32
739,0,2873,31656,1975,1805,33
788,0,3429,32799,1975,1805,32
1933,0,3348,33024,1975,1805,32
622,0,3999,34252,1975,1805,33
846,0,3702,33483,1975,1805,33
1135,0,3786,33256,1975,1805,32
1610,0,3676,34130,1975,1805,32
365,0,2871,32205,1975,1805,32
948,0,2433,31344,1975,1805,32
1723,0,3532,32907,1975,1805,32
387,0,3802,33280,1975,1805,32
1902,0,3563,33950,1975,1805,32
814,0,3577,32642,1975,1805,33
502,0,3509,33079,1975,1805,34
704,0,3402,32632,1975,1805,33
1158,0,3409,33256,1975,1805,32
1951,0,3026,32361,1975,1805,32
412,0,3020,32318,1975,1805,31
727,0,3551,33307,1975,1805,32
1896,0,2956,31999,1975,1805,32
761,0,3827,34243,1975,1805,32
337,0,3321,32906,1975,1805,32
1315,0,3873,33024,1975,1805,32
1720,0,3629,33829,1975,1805,32
1570,0,3520,33781,1975,1805,33
1083,0,2969,32654,1975,1805,32
1438,0,2984,32144,1975,1805,32
712,0,3241,32894,1975,1805,32
666,0,3220,33115,1975,1805,34
1484,0,3307,33718,1975,1805,32
708,0,3637,33424,1975,1805,32
511,0,3150,32606,1975,1805,32
338,0,3218,32205,1975,1805,32
1247,0,3254,33416,1975,1805,31
1311,0,2944,32050,1975,1805,33
885,0,3053,31849,1975,1805,33
1563,0,2777,32996,1975,1805,32
803,0,3616,33208,1975,1805,33
25,0,3416,33301,1975,1805,33
626,0,3459,32936,1975,1805,31
1379,0,3404,32465,1975,1805,33
1842,0,3295,32654,1975,1805,32
508,0,3854,33759,1975,1805,32
1767,0,3713,33688,1975,1805,33
563,0,3053,33154,1975,1805,32
407,0,3133,32480,1975,1805,33
1261,0,3390,33276,1975,1805,32
1645,0,3388,32759,1975,1805,32
116,0,3222,32768,1975,1805,33
1093,0,3141,33029,1975,1805,33
465,0,3796,33540,1975,1805,33
858,0,3612,33223,1975,1805,32
921,0,3008,32000,1975,1805,33
1463,0,3262,32677,1975,1805,32
1982,0,2984,31801,1975,1805,32
188,0,3226,33073,1975,1805,32
514,0,3134,33590,1975,1805,32
1662,0,3764,33953,1975,1805,32
1917,0,3124,32869,1975,1805,31
526,0,4031,33860,1975,1805,32
1377,0,3427,32605,1975,1805,32
737,0,3405,33688,1975,1805,33
1596,0,3544,32846,1975,1805,33
234,0,3240,32866,1975,1805,32
1687,0,3571,33276,1975,1805,32
157,0,3609,33759,1975,1805,32
1624,0,2529,32580,1975,1805,32
992,0,3365,32359,1975,1805,32
990,0,2731,31836,1975,1805,32
762,0,2937,32394,1975,1805,32
1175,0,3156,33914,1975,1805,32
686,0,3713,33733,1975,1805,33
1906,0,3344,32634,1975,1805,32
322,0,3323,32459,1975,1805,33
593,0,3268,32889,1975,1805,31
265,0,3369,32510,1975,1805,32
958,0,3625,33496,1975,1805,32
1635,0,4116,34415,1975,1805,33
1382,0,3240,33344,1975,1805,32
794,0,2752,32217,1975,1805,32
1231,0,3498,32753,1975,1805,33
213,0,3531,33075,1975,1805,32
1166,0,3555,33337,1975,1805,32
295,0,2764,31996,1975,1805,32
418,0,3142,32892,1975,1805,33
636,0,3916,33799,1975,1805,33
1689,0,3238,32149,1975,1805,33
1770,0,3173,32514,1975,1805,32
398,0,3546,32656,1975,1805,33
1462,0,3400,33032,1975,1805,32
1931,0,3342,32929,1975,1805,33
1155,0,3099,32225,1975,1805,32
824,0,3825,33434,1975,1805,32
1042,0,3426,33428,1975,1805,33
1075,0,3193,32017,1975,1805,33
278,0,3012,33212,1975,1805,32
1281,0,3211,33519,1975,1805,32
1366,0,3166,32582,1975,1805,33
596,0,3520,33232,1975,1805,32
1622,0,3442,32223,1975,1805,33
290,0,3666,33105,1975,1805,32
128,0,2984,33303,1975,1805,32
966,0,3608,33156,1975,1805,33
765,0,2951,33585,1975,1805,32
1815,0,2987,32621,1975,1805,32
641,0,3560,33079,1975,1805,33
980,0,3557,32700,1975,1805,33
560,0,3206,32550,1975,1805,31
42,0,3261,32740,1975,1805,33
1327,0,3387,32554,1975,1805,33
1404,0,2961,32264,1975,1805,32
1292,0,3263,33405,1975,1805,32
1735,0,2570,32146,1975,1805,31
1004,0,3589,33523,1975,1805,32
1312,0,3575,33604,1975,1805,33
123,0,3150,32709,1975,1805,33
153,0,2894,32720,1975,1805,33
884,0,3878,33897,1975,1805,32
368,0,3472,33671,1975,1805,33
1994,0,3609,33648,1975,1805,33
388,0,3194,32452,1975,1805,33
1277,0,3795,33254,1975,1805,32
1712,0,3624,32378,1975,1805,32
698,0,2898,32757,1975,1805,32
44,0,3404,33104,1975,1805,33
80,0,3566,32858,1975,1805,32
1626,0,3284,33038,1975,1805,32
236,0,3094,32381,1975,1805,33
572,0,3130,33144,1975,1805,31
528,0,3482,33549,1975,1805,32
293,0,3423,33193,1975,1805,32
951,0,3775,33536,1975,1805,32
1910,0,3573,33563,1975,1805,33
1769,0,3423,33113,1975,1805,32
233,0,3512,33002,1975,1805,32
880,0,3452,33584,1975,1805,32
1997,0,3086,31846,1975,1805,33
215,0,2947,32817,1975,1805,33
776,0,3622,33501,1975,1805,34
1287,0,3700,33859,1975,1805,33
1889,0,3162,32536,1975,1805,33
474,0,3936,33830,1975,1805,34
1701,0,2695,31540,1975,1805,31
95,0,3378,32615,1975,1805,33
917,0,3249,33639,1975,1805,32
1133,0,2991,32461,1975,1805,32
1033,0,3119,32544,1975,1805,32
428,0,3089,32879,1975,1805,32
836,0,3387,32957,1975,1805,32
961,0,3789,33105,1975,1805,32
1803,0,3216,33026,1975,1805,32
208,0,3486,32857,1975,1805,32
332,0,3866,33407,1975,1805,34
362,0,3270,33563,1975,1805,32
1824,0,3184,33434,1975,1805,31
1537,0,3688,33335,1975,1805,32
1098,0,3189,32452,1975,1805,33
1901,0,3293,33316,1975,1805,33
503,0,3607,33088,1975,1805,33
1008,0,3532,33351,1975,1805,33
84,0,3113,33186,1975,1805,32
1180,0,3663,33727,1975,1805,32
1077,0,3432,33254,1975,1805,33
1405,0,3100,33078,1975,1805,32
1364,0,3540,33851,1975,1805,32
1295,0,4027,33207,1975,1805,32
1452,0,3662,33313,1975,1805,33
724,0,3666,33766,1975,1805,32
175,0,3201,32560,1975,1805,31
617,0,3570,33020,1975,1805,33
424,0,3394,32824,1975,1805,33
