sid,BUFF,NOT,AND,PI,PO,LP
817,0,1719,19591,683,529,19
416,0,1721,19416,683,529,20
1714,0,1713,19124,683,529,19
709,0,1529,18337,683,529,19
169,0,1679,19095,683,529,19
464,0,2120,20431,683,529,20
1934,0,1696,17251,683,529,19
960,0,1771,19078,683,529,21
1860,0,1792,19390,683,529,19
1347,0,1766,18676,683,529,20
1346,0,1656,18123,683,529,20
162,0,1767,20359,683,529,20
1974,0,1635,17942,683,529,19
420,0,2087,20631,683,529,20
524,0,1880,18461,683,529,21
806,0,1916,18877,683,529,20
1821,0,2029,19125,683,529,19
1632,0,1851,18931,683,529,20
1721,0,1838,18076,683,529,20
1419,0,1773,18789,683,529,20
1225,0,1829,19034,683,529,19
867,0,1628,18015,683,529,19
161,0,1810,19946,683,529,19
226,0,1587,18024,683,529,19
392,0,2166,20496,683,529,20
313,0,1585,18469,683,529,19
707,0,1805,17648,683,529,19
1625,0,1664,18573,683,529,20
410,0,1835,19209,683,529,20
260,0,2227,19701,683,529,20
343,0,1827,18186,683,529,20
411,0,1898,19342,683,529,20
1385,0,1732,18188,683,529,20
154,0,2032,20851,683,529,19
1412,0,1701,18469,683,529,19
1153,0,2347,20414,683,529,19
1254,0,1656,18449,683,529,19
1761,0,1779,18659,683,529,20
91,0,1965,20460,683,529,19
1542,0,1486,18399,683,529,20
1012,0,1700,18557,683,529,20
256,0,2010,18623,683,529,20
968,0,1794,18216,683,529,21
477,0,1760,17980,683,529,19
853,0,1686,17917,683,529,19
70,0,1691,17945,683,529,20
1211,0,2109,20295,683,529,20
1284,0,1715,19334,683,529,20
1257,0,1754,19056,683,529,20
1491,0,1664,18955,683,529,20
1059,0,1894,19898,683,529,20
909,0,1955,19641,683,529,19
273,0,1419,18908,683,529,18
1089,0,1640,18131,683,529,19
1587,0,1655,19942,683,529,19
1,0,2007,19493,683,529,19
1607,0,1683,18404,683,529,20
1764,0,1652,18757,683,529,19
994,0,1861,18084,683,529,21
1631,0,1647,18561,683,529,20
380,0,1707,18385,683,529,20
79,0,1573,20368,683,529,19
1426,0,1592,19243,683,529,19
301,0,1870,18863,683,529,20
1185,0,2416,20847,683,529,20
1865,0,1741,19490,683,529,20
1272,0,1709,17966,683,529,19
61,0,2315,21194,683,529,20
1334,0,2102,18808,683,529,20
1408,0,1718,19346,683,529,19
1275,0,1973,20068,683,529,20
1073,0,1772,18071,683,529,20
1751,0,1952,19603,683,529,20
1726,0,1578,18859,683,529,20
1482,0,2109,20118,683,529,20
310,0,1727,20491,683,529,21
1049,0,2076,20177,683,529,20
1300,0,1934,19725,683,529,20
600,0,2142,19393,683,529,20
1130,0,1765,18109,683,529,19
962,0,1590,19396,683,529,19
254,0,1624,18539,683,529,19
276,0,1797,19066,683,529,19
772,0,1825,19434,683,529,19
1019,0,2035,19169,683,529,21
513,0,1728,19386,683,529,19
658,0,1873,19997,683,529,20
696,0,1790,20002,683,529,19
99,0,1801,19774,683,529,20
453,0,1578,19178,683,529,19
1658,0,1570,18781,683,529,19
472,0,1780,18505,683,529,21
662,0,2371,20622,683,529,19
1260,0,1687,19922,683,529,20
366,0,1627,19726,683,529,19
1415,0,1699,18972,683,529,19
2,0,1802,17832,683,529,20
1176,0,1714,19825,683,529,20
263,0,1926,20174,683,529,20
988,0,2050,20179,683,529,19
112,0,1877,19184,683,529,19
219,0,1711,18507,683,529,19
314,0,1842,18569,683,529,20
1639,0,2006,20017,683,529,19
1112,0,1890,18422,683,529,21
1943,0,1794,19709,683,529,19
1507,0,1800,18529,683,529,19
1389,0,1741,19862,683,529,19
1088,0,2084,20046,683,529,20
899,0,1895,18816,683,529,20
1603,0,2009,20714,683,529,19
466,0,1772,18493,683,529,20
770,0,1658,20168,683,529,19
449,0,1772,18382,683,529,20
1516,0,1617,17250,683,529,19
1237,0,1757,18197,683,529,20
500,0,1636,19991,683,529,19
1838,0,2197,20815,683,529,20
249,0,1644,18998,683,529,19
1873,0,1729,19120,683,529,19
1113,0,1942,19603,683,529,20
1263,0,2033,20252,683,529,19
1249,0,1815,18001,683,529,20
1291,0,1746,18675,683,529,19
711,0,1971,18561,683,529,21
26,0,1812,19288,683,529,19
222,0,1549,17685,683,529,19
405,0,1789,20719,683,529,20
1696,0,1916,20290,683,529,19
1064,0,1787,19399,683,529,20
1643,0,1491,19353,683,529,19
1152,0,1701,18491,683,529,19
484,0,1804,17840,683,529,21
1630,0,1939,19846,683,529,20
1460,0,1596,18801,683,529,20
1964,0,1703,18495,683,529,19
481,0,1794,18455,683,529,21
956,0,1615,18554,683,529,19
741,0,1548,17201,683,529,19
1194,0,1691,17869,683,529,21
1586,0,1585,17610,683,529,21
447,0,2003,19928,683,529,20
764,0,1950,19591,683,529,21
1665,0,1920,18426,683,529,20
1996,0,2321,20819,683,529,20
634,0,1662,18953,683,529,20
969,0,1594,18534,683,529,20
1506,0,1856,20136,683,529,19
1241,0,1599,18934,683,529,19
1992,0,1903,18662,683,529,20
1933,0,1643,18220,683,529,20
835,0,1968,19553,683,529,19
788,0,1804,19787,683,529,19
739,0,1825,20259,683,529,19
846,0,1811,18116,683,529,21
1610,0,1897,18578,683,529,19
365,0,1641,18512,683,529,19
1135,0,1879,20442,683,529,20
622,0,1856,18684,683,529,20
1723,0,1572,19576,683,529,19
948,0,1866,19954,683,529,19
1902,0,1963,19926,683,529,19
387,0,1805,20274,683,529,20
814,0,1840,18306,683,529,20
1951,0,1589,18690,683,529,19
412,0,1704,19794,683,529,19
704,0,1758,19087,683,529,20
1315,0,1918,18084,683,529,19
1158,0,1776,17556,683,529,20
761,0,2043,19285,683,529,20
337,0,1780,19252,683,529,19
1896,0,1563,18814,683,529,19
502,0,1702,19580,683,529,20
727,0,1629,18133,683,529,21
1083,0,1631,17828,683,529,19
1570,0,2122,19231,683,529,20
1720,0,1854,19296,683,529,19
1438,0,1582,19969,683,529,19
1484,0,1640,17965,683,529,20
666,0,1776,17749,683,529,20
712,0,1564,18017,683,529,19
708,0,2438,20674,683,529,20
511,0,1567,18887,683,529,19
338,0,1575,17720,683,529,20
1247,0,1669,18741,683,529,19
25,0,1683,19744,683,529,20
1311,0,1640,17987,683,529,19
1563,0,1482,19303,683,529,19
803,0,1995,20073,683,529,20
626,0,1405,17458,683,529,19
885,0,1682,19508,683,529,20
1379,0,1635,18170,683,529,19
508,0,1937,18736,683,529,19
563,0,1616,18861,683,529,19
407,0,1693,20386,683,529,19
1842,0,1733,20041,683,529,19
1261,0,1606,18213,683,529,20
1767,0,1916,19664,683,529,20
1093,0,1796,17194,683,529,21
465,0,2067,19731,683,529,19
858,0,1883,18389,683,529,19
1645,0,1654,18519,683,529,20
116,0,1785,20758,683,529,21
514,0,1699,18175,683,529,20
1982,0,1682,18133,683,529,19
188,0,1745,18653,683,529,19
921,0,1702,19619,683,529,20
737,0,1473,17065,683,529,19
526,0,2296,21168,683,529,20
1463,0,1655,19450,683,529,20
1917,0,1608,18501,683,529,20
157,0,1918,19780,683,529,20
1662,0,1818,19665,683,529,20
1377,0,1820,19403,683,529,20
1596,0,2146,20938,683,529,20
234,0,1776,18453,683,529,19
992,0,1840,18698,683,529,20
1687,0,1895,19236,683,529,20
1624,0,1463,19511,683,529,20
762,0,1611,19980,683,529,19
990,0,1603,19173,683,529,19
1175,0,1635,18585,683,529,19
593,0,1539,19711,683,529,19
265,0,1731,19012,683,529,19
1906,0,1958,20017,683,529,19
1166,0,1690,18351,683,529,19
686,0,1921,19146,683,529,20
1635,0,2133,18831,683,529,20
322,0,1626,19467,683,529,21
418,0,1635,18832,683,529,19
1382,0,1605,18338,683,529,20
958,0,2419,21424,683,529,20
794,0,1593,19362,683,529,20
636,0,2074,19817,683,529,20
1231,0,1965,20511,683,529,20
295,0,1782,18511,683,529,20
1770,0,1521,17923,683,529,20
213,0,1642,19208,683,529,20
1689,0,1800,18677,683,529,19
398,0,1861,18431,683,529,20
1931,0,1928,19748,683,529,20
1462,0,2065,19910,683,529,20
278,0,1644,18529,683,529,20
1366,0,1706,19850,683,529,19
824,0,1799,18961,683,529,19
290,0,1546,18481,683,529,19
1622,0,1675,19740,683,529,20
1075,0,1775,19417,683,529,20
1281,0,1660,18885,683,529,19
1155,0,1680,19359,683,529,20
596,0,1609,18891,683,529,19
1042,0,1576,19247,683,529,20
765,0,1612,19129,683,529,19
966,0,2081,20950,683,529,20
128,0,1676,18513,683,529,19
980,0,2267,20868,683,529,20
641,0,2001,20151,683,529,20
560,0,1682,17909,683,529,19
1815,0,1521,19771,683,529,19
42,0,1770,19541,683,529,20
1327,0,1727,18752,683,529,21
1735,0,1658,18746,683,529,19
1004,0,1959,19281,683,529,20
698,0,1656,17812,683,529,19
1292,0,1580,18062,683,529,20
388,0,1770,19900,683,529,20
1404,0,1674,17935,683,529,19
153,0,1675,19422,683,529,20
123,0,1675,18235,683,529,20
368,0,2060,19136,683,529,20
1312,0,2049,20383,683,529,20
884,0,2127,20226,683,529,20
1277,0,1993,20200,683,529,20
1994,0,2079,20318,683,529,20
1712,0,2032,20467,683,529,20
44,0,1946,19843,683,529,21
80,0,1543,18274,683,529,20
572,0,1575,17953,683,529,20
1626,0,1495,17653,683,529,20
236,0,1799,17542,683,529,20
951,0,1686,17928,683,529,20
293,0,1723,18620,683,529,19
528,0,1865,18748,683,529,20
1769,0,1796,17924,683,529,19
233,0,1643,18459,683,529,20
1997,0,1624,17815,683,529,19
215,0,1650,17788,683,529,21
880,0,1786,18348,683,529,19
1287,0,1964,19654,683,529,20
776,0,2081,20177,683,529,20
1910,0,1695,19506,683,529,20
95,0,1751,19807,683,529,20
1889,0,1926,19435,683,529,20
917,0,1635,20198,683,529,19
1701,0,1590,17858,683,529,19
474,0,1864,18217,683,529,20
428,0,1549,18916,683,529,20
1133,0,1584,18625,683,529,19
1033,0,1694,19519,683,529,19
836,0,2253,19903,683,529,20
961,0,1799,19221,683,529,19
208,0,1826,20135,683,529,19
332,0,1977,19597,683,529,19
1803,0,1462,17689,683,529,18
1537,0,1925,18518,683,529,21
362,0,1770,19159,683,529,20
1824,0,1534,18605,683,529,19
1901,0,1765,17719,683,529,20
1008,0,1745,17849,683,529,20
1098,0,1690,19609,683,529,19
84,0,1785,17938,683,529,20
1180,0,2016,19997,683,529,19
1405,0,1640,18584,683,529,20
503,0,1654,20478,683,529,20
1077,0,2033,20291,683,529,19
1364,0,1882,17979,683,529,20
1295,0,1902,19874,683,529,20
1452,0,1964,20648,683,529,19
724,0,2309,19966,683,529,20
175,0,1775,19369,683,529,19
617,0,1793,19153,683,529,19
102,0,2013,18039,683,529,21
121,0,1580,17514,683,529,19
424,0,1925,19964,683,529,21
172,0,1622,18972,683,529,19
1839,0,1744,17971,683,529,19
1744,0,2039,19316,683,529,19
491,0,2175,20090,683,529,20
1612,0,1728,18351,683,529,20
103,0,1713,19065,683,529,19
618,0,1789,18876,683,529,19
1328,0,1449,17336,683,529,19
891,0,2327,20257,683,529,20
1702,0,1748,18564,683,529,20
14,0,1744,19787,683,529,20
895,0,1825,18193,683,529,19
525,0,1989,20287,683,529,21
1305,0,1748,19440,683,529,19
1841,0,1794,18835,683,529,20
475,0,1671,19328,683,529,19
742,0,1524,17949,683,529,19
159,0,2037,19725,683,529,20
857,0,1739,18303,683,529,19
1589,0,1759,18102,683,529,20
1120,0,1619,19641,683,529,19
1339,0,1710,18347,683,529,21
1350,0,1636,19869,683,529,20
318,0,1693,20313,683,529,19
1663,0,1405,17004,683,529,20
1957,0,1760,17732,683,529,19
1003,0,1577,19258,683,529,20
451,0,1718,20270,683,529,19
221,0,1725,19403,683,529,19
1494,0,1944,18215,683,529,21
521,0,1672,19799,683,529,18
1040,0,1866,18537,683,529,19
1161,0,1701,19336,683,529,19
888,0,1589,17732,683,529,20
882,0,1872,18590,683,529,21
1894,0,2064,19750,683,529,20
1475,0,1821,18475,683,529,19
1883,0,1766,19077,683,529,20
1361,0,2044,20571,683,529,19
841,0,1837,19670,683,529,19
1167,0,2027,19954,683,529,19
1518,0,2147,19793,683,529,19
1269,0,1686,20777,683,529,21
1644,0,1636,17818,683,529,20
753,0,1693,18265,683,529,19
1634,0,2007,19594,683,529,20
1209,0,1750,20718,683,529,20
781,0,1758,17699,683,529,20
700,0,1648,18834,683,529,19
