sid,BUFF,NOT,AND,PI,PO,LP
709,0,242,3363,303,64,21
1714,0,193,3285,303,64,21
817,0,237,3385,303,64,21
960,0,236,3274,303,64,21
416,0,203,3327,303,64,21
1346,0,237,3383,303,64,21
1347,0,204,3351,303,64,21
524,0,233,3333,303,64,21
1934,0,228,3305,303,64,21
1860,0,187,3272,303,64,21
162,0,217,3322,303,64,21
420,0,197,3308,303,64,21
169,0,250,3324,303,64,21
464,0,285,3374,303,64,21
1821,0,247,3314,303,64,21
806,0,194,3317,303,64,21
1974,0,202,3329,303,64,21
1419,0,273,3465,303,64,21
1721,0,237,3318,303,64,21
1632,0,276,3330,303,64,21
867,0,239,3312,303,64,21
313,0,242,3399,303,64,21
1225,0,191,3311,303,64,21
1625,0,244,3414,303,64,21
260,0,258,3323,303,64,21
392,0,269,3312,303,64,21
410,0,233,3217,303,64,21
411,0,239,3355,303,64,21
154,0,263,3280,303,64,21
1412,0,239,3434,303,64,21
161,0,250,3405,303,64,21
343,0,236,3274,303,64,21
1385,0,253,3326,303,64,21
1542,0,280,3403,303,64,21
707,0,254,3366,303,64,21
1254,0,242,3349,303,64,21
226,0,244,3472,303,64,21
1153,0,277,3369,303,64,21
91,0,262,3324,303,64,21
1761,0,234,3342,303,64,21
1012,0,278,3356,303,64,21
70,0,238,3327,303,64,21
968,0,228,3309,303,64,21
1257,0,265,3458,303,64,21
853,0,252,3395,303,64,21
1284,0,216,3287,303,64,21
1587,0,194,3300,303,64,21
256,0,255,3290,303,64,21
477,0,239,3243,303,64,21
1211,0,258,3314,303,64,21
273,0,273,3447,303,64,21
1059,0,237,3367,303,64,21
1491,0,255,3300,303,64,21
1089,0,279,3387,303,64,21
1,0,258,3312,303,64,21
909,0,277,3309,303,64,21
994,0,261,3292,303,64,21
1607,0,246,3331,303,64,21
1631,0,230,3298,303,64,21
1764,0,272,3482,303,64,21
380,0,247,3311,303,64,21
1865,0,232,3343,303,64,21
1426,0,259,3339,303,64,21
79,0,243,3284,303,64,21
1185,0,194,3368,303,64,21
61,0,246,3241,303,64,21
301,0,183,3269,303,64,21
1334,0,262,3293,303,64,21
1751,0,201,3310,303,64,21
310,0,324,4458,303,64,22
1408,0,285,3326,303,64,21
1482,0,275,3339,303,64,21
1049,0,199,3397,303,64,21
1275,0,276,3535,303,64,21
1272,0,193,3318,303,64,21
1726,0,284,3423,303,64,21
1073,0,253,3260,303,64,21
1300,0,248,3296,303,64,21
600,0,255,3338,303,64,21
1130,0,257,3365,303,64,21
962,0,268,3428,303,64,21
1019,0,253,3448,303,64,21
276,0,206,3321,303,64,21
472,0,274,3346,303,64,21
772,0,242,3424,303,64,21
658,0,260,3241,303,64,21
254,0,253,3320,303,64,21
99,0,171,3251,303,64,21
696,0,262,3383,303,64,21
453,0,254,3278,303,64,21
513,0,216,3327,303,64,21
1658,0,266,3396,303,64,21
1260,0,262,3327,303,64,21
366,0,279,3337,303,64,21
1415,0,175,3235,303,64,21
263,0,207,3415,303,64,21
988,0,287,3378,303,64,21
2,0,250,3345,303,64,21
1176,0,254,3482,303,64,21
662,0,259,3319,303,64,21
112,0,235,3332,303,64,21
219,0,235,3348,303,64,21
1639,0,195,3409,303,64,21
1112,0,253,3385,303,64,21
314,0,245,3306,303,64,21
1088,0,194,3315,303,64,21
1943,0,259,3416,303,64,21
1507,0,240,3428,303,64,21
899,0,263,3294,303,64,21
466,0,235,3285,303,64,21
770,0,257,3301,303,64,21
1389,0,174,3271,303,64,21
1603,0,271,3324,303,64,21
1516,0,245,3295,303,64,21
449,0,246,3200,303,64,21
1873,0,245,3325,303,64,21
249,0,253,3409,303,64,21
1237,0,253,3400,303,64,21
500,0,275,3368,303,64,21
1838,0,202,3380,303,64,21
1263,0,232,3348,303,64,21
1113,0,194,3365,303,64,21
711,0,246,3357,303,64,21
405,0,237,3290,303,64,21
1291,0,208,3315,303,64,21
26,0,267,3550,303,64,21
222,0,230,3243,303,64,21
1249,0,261,3375,303,64,21
1064,0,248,3375,303,64,21
1152,0,228,3323,303,64,21
1460,0,256,3355,303,64,21
1696,0,228,3248,303,64,21
1643,0,262,3346,303,64,21
484,0,242,3282,303,64,21
1964,0,263,3315,303,64,21
481,0,244,3373,303,64,21
1630,0,279,3313,303,64,21
956,0,180,3277,303,64,21
1194,0,233,3307,303,64,21
741,0,238,3448,303,64,21
1586,0,240,3307,303,64,21
447,0,261,3419,303,64,21
764,0,222,3313,303,64,21
634,0,267,3349,303,64,21
1241,0,246,3353,303,64,21
1506,0,245,3323,303,64,21
1996,0,255,3276,303,64,21
788,0,236,3364,303,64,21
1665,0,186,3363,303,64,21
969,0,202,3341,303,64,21
739,0,244,3447,303,64,21
835,0,185,3347,303,64,21
1933,0,258,3337,303,64,21
1992,0,231,3360,303,64,21
846,0,259,3390,303,64,21
365,0,235,3270,303,64,21
622,0,259,3383,303,64,21
