sid,BUFF,NOT,AND,PI,PO,LP
416,0,1836,10877,3429,3157,18
1346,0,1621,11071,3429,3157,17
420,0,1804,11493,3429,3157,18
817,0,1626,10965,3429,3157,19
524,0,1752,10939,3429,3157,19
1934,0,1865,11548,3429,3157,19
162,0,1998,11589,3429,3157,19
960,0,1596,10539,3429,3157,20
1714,0,1574,10990,3429,3157,18
709,0,1538,10338,3429,3157,19
1347,0,1524,10874,3429,3157,19
806,0,1385,10653,3429,3157,19
464,0,1352,10435,3429,3157,18
1860,0,1599,10868,3429,3157,17
1974,0,1508,10543,3429,3157,17
169,0,1774,10710,3429,3157,18
1821,0,1976,11533,3429,3157,19
1632,0,1702,11311,3429,3157,19
1721,0,1795,10789,3429,3157,19
1419,0,1610,10634,3429,3157,20
867,0,1424,10308,3429,3157,19
1412,0,1690,10637,3429,3157,18
260,0,1495,11137,3429,3157,19
392,0,1464,10777,3429,3157,19
410,0,1812,11337,3429,3157,18
1225,0,1488,10772,3429,3157,19
1625,0,1902,10892,3429,3157,19
161,0,1429,10672,3429,3157,17
313,0,1891,10640,3429,3157,18
1153,0,1226,10029,3429,3157,17
154,0,1405,11432,3429,3157,19
411,0,1823,11057,3429,3157,19
1385,0,1711,11118,3429,3157,19
1542,0,1350,10211,3429,3157,18
343,0,2017,10741,3429,3157,18
226,0,1680,11204,3429,3157,17
91,0,1879,11249,3429,3157,19
707,0,1426,10072,3429,3157,18
1761,0,1573,10608,3429,3157,18
1254,0,1712,10814,3429,3157,19
1012,0,1796,11068,3429,3157,19
256,0,1226,10856,3429,3157,20
1491,0,1554,11271,3429,3157,17
853,0,1493,10428,3429,3157,16
1284,0,1583,10501,3429,3157,18
909,0,1584,11445,3429,3157,19
1587,0,1619,10697,3429,3157,18
70,0,1739,10941,3429,3157,19
1059,0,1691,10923,3429,3157,18
1257,0,1852,10737,3429,3157,20
968,0,2115,11523,3429,3157,19
1211,0,1556,10641,3429,3157,19
273,0,1549,10498,3429,3157,17
