sid,BUFF,NOT,AND,PI,PO,LP
420,0,1885,17908,32,32,252
416,0,1959,17859,32,32,261
162,0,1921,18110,32,32,254
960,0,2077,18199,32,32,252
524,0,1952,18083,32,32,251
709,0,1917,17818,32,32,258
1714,0,2100,18539,32,32,254
817,0,2119,18325,32,32,246
169,0,1876,17294,32,32,262
1347,0,2052,17862,32,32,249
1860,0,2043,17818,32,32,256
1346,0,1825,17310,32,32,259
1821,0,2072,18898,32,32,246
464,0,2083,18649,32,32,247
1934,0,2137,18615,32,32,253
806,0,2174,18142,32,32,259
1632,0,2082,18305,32,32,250
1974,0,1990,17931,32,32,255
1721,0,1981,17508,32,32,262
1419,0,1986,17903,32,32,258
867,0,1938,17810,32,32,256
1412,0,1830,17298,32,32,262
313,0,1842,17284,32,32,260
1225,0,1889,17515,32,32,260
410,0,1880,17454,32,32,258
154,0,1873,17415,32,32,260
161,0,1879,17538,32,32,259
260,0,2157,18300,32,32,254
1625,0,1893,17873,32,32,253
411,0,2071,18099,32,32,252
392,0,2134,18430,32,32,258
1542,0,1978,17883,32,32,262
1385,0,1970,17499,32,32,261
707,0,1985,17601,32,32,255
1153,0,1957,17358,32,32,269
343,0,1922,17762,32,32,249
1761,0,2058,18134,32,32,249
226,0,1823,17324,32,32,260
91,0,2213,19168,32,32,242
1254,0,2075,18712,32,32,250
256,0,2142,18734,32,32,251
1012,0,1839,17692,32,32,252
853,0,1916,17799,32,32,261
1491,0,2011,17891,32,32,261
909,0,2033,18517,32,32,240
1284,0,2048,18111,32,32,246
1587,0,2072,18138,32,32,259
1257,0,1890,17824,32,32,250
1059,0,1954,17782,32,32,247
70,0,2069,18067,32,32,251
968,0,2102,18080,32,32,248
1,0,2110,18073,32,32,253
1211,0,2011,17914,32,32,249
994,0,2143,18593,32,32,253
273,0,1985,18081,32,32,258
1089,0,2043,17937,32,32,256
477,0,2067,18101,32,32,256
1631,0,1952,17895,32,32,248
1764,0,1886,17452,32,32,260
1607,0,2017,17944,32,32,251
79,0,2012,17998,32,32,258
1426,0,1907,17610,32,32,265
1185,0,2020,18058,32,32,254
61,0,2261,19515,32,32,240
1049,0,2310,19090,32,32,243
380,0,1906,17488,32,32,257
1482,0,2139,18337,32,32,252
1865,0,1998,18025,32,32,252
1751,0,2085,18576,32,32,253
1726,0,2013,18179,32,32,259
310,0,2066,18323,32,32,252
1275,0,1901,17567,32,32,256
1334,0,2193,18504,32,32,261
1300,0,2134,18820,32,32,248
301,0,2017,17656,32,32,259
1408,0,2111,18713,32,32,249
1272,0,2064,18280,32,32,250
1073,0,2008,17910,32,32,249
962,0,1963,17972,32,32,252
1130,0,1960,17248,32,32,262
600,0,2160,18483,32,32,252
276,0,2126,18728,32,32,249
99,0,2099,18564,32,32,246
1019,0,2041,18173,32,32,250
658,0,1861,17696,32,32,249
772,0,2033,18337,32,32,253
254,0,2283,19240,32,32,238
453,0,2100,18436,32,32,257
472,0,2068,18175,32,32,252
1260,0,2003,17999,32,32,256
513,0,2162,19038,32,32,243
2,0,1984,17416,32,32,268
696,0,1963,18146,32,32,258
988,0,1915,17845,32,32,255
366,0,1940,17914,32,32,257
1658,0,2108,18522,32,32,249
1176,0,1949,17637,32,32,257
1415,0,2046,17801,32,32,257
263,0,1922,17781,32,32,253
662,0,2210,18860,32,32,249
1639,0,1929,17561,32,32,252
219,0,1979,17817,32,32,261
1507,0,1812,17273,32,32,256
1389,0,2065,18218,32,32,251
1943,0,1863,17549,32,32,255
112,0,1964,17862,32,32,250
899,0,2194,18401,32,32,260
314,0,1964,17940,32,32,249
449,0,1829,17475,32,32,260
770,0,2022,18395,32,32,251
466,0,1987,17434,32,32,267
1603,0,2090,18274,32,32,249
1112,0,2114,18017,32,32,254
1088,0,2122,18721,32,32,247
1516,0,2044,18661,32,32,250
1838,0,2103,18829,32,32,245
500,0,2097,18238,32,32,262
249,0,1929,17576,32,32,253
1237,0,2049,18126,32,32,252
1263,0,1844,17358,32,32,254
1873,0,2164,18530,32,32,251
1113,0,2078,19369,32,32,244
1291,0,1920,17531,32,32,259
405,0,2097,18195,32,32,254
1249,0,1858,17785,32,32,256
26,0,1828,17467,32,32,256
711,0,2072,18288,32,32,250
1064,0,1830,17385,32,32,255
222,0,1973,17882,32,32,259
1152,0,1929,17648,32,32,261
1643,0,2037,18130,32,32,259
1460,0,2135,18343,32,32,252
1630,0,2107,18908,32,32,246
1696,0,2025,18422,32,32,252
484,0,2020,18156,32,32,254
481,0,2164,18179,32,32,250
1194,0,2059,18413,32,32,251
1964,0,1968,18365,32,32,247
741,0,2118,18177,32,32,249
764,0,2080,18806,32,32,247
1996,0,2099,18983,32,32,247
956,0,2196,18640,32,32,255
1586,0,2134,18442,32,32,251
447,0,1989,17983,32,32,245
1992,0,1920,17753,32,32,256
788,0,2028,17912,32,32,250
969,0,2171,18565,32,32,252
1506,0,1869,17569,32,32,259
1241,0,1945,17711,32,32,258
634,0,1949,18327,32,32,252
739,0,1973,17564,32,32,253
1665,0,2174,18628,32,32,253
1135,0,1969,17950,32,32,241
1933,0,2085,18324,32,32,252
835,0,2156,18971,32,32,250
846,0,2092,17962,32,32,258
622,0,2077,17743,32,32,261
387,0,1813,17624,32,32,256
1723,0,1931,17586,32,32,255
365,0,2015,18144,32,32,256
948,0,1978,18016,32,32,254
1610,0,1889,17718,32,32,254
814,0,1895,17843,32,32,256
1902,0,2025,18175,32,32,250
502,0,2022,17873,32,32,254
727,0,1930,17367,32,32,261
412,0,1999,18096,32,32,257
704,0,1881,17364,32,32,256
1951,0,2021,17915,32,32,253
1896,0,1975,18069,32,32,252
1158,0,1971,17495,32,32,260
1720,0,2080,18622,32,32,244
761,0,2207,18730,32,32,251
1315,0,2128,19140,32,32,247
337,0,1925,17595,32,32,251
1570,0,2097,18791,32,32,250
708,0,2211,19815,32,32,233
712,0,1958,17737,32,32,257
666,0,2140,18212,32,32,253
1438,0,1995,17929,32,32,263
1563,0,1942,17722,32,32,255
1083,0,2139,18845,32,32,247
511,0,2120,18169,32,32,256
1484,0,1904,17491,32,32,257
1311,0,1859,17346,32,32,258
338,0,2118,18309,32,32,255
1247,0,1996,17952,32,32,263
626,0,2014,17919,32,32,259
885,0,2061,18198,32,32,252
1767,0,2046,17721,32,32,252
803,0,2098,19504,32,32,247
1379,0,1993,17940,32,32,251
563,0,2117,18546,32,32,246
25,0,1985,18028,32,32,251
407,0,2151,18722,32,32,249
508,0,2044,17979,32,32,241
1842,0,1963,17911,32,32,257
116,0,2045,18244,32,32,248
1261,0,1852,17644,32,32,255
921,0,2213,18935,32,32,240
858,0,1993,17825,32,32,248
1093,0,2179,18462,32,32,254
1463,0,1961,17820,32,32,259
465,0,2089,18696,32,32,243
1982,0,1855,17593,32,32,253
514,0,2017,17911,32,32,258
1645,0,2132,18138,32,32,243
188,0,2014,17901,32,32,262
1596,0,2089,18577,32,32,252
1662,0,2102,18831,32,32,250
737,0,1984,17825,32,32,259
526,0,2138,18600,32,32,250
1917,0,2097,18510,32,32,250
1377,0,1952,17966,32,32,248
157,0,2054,18878,32,32,244
990,0,2019,18178,32,32,251
686,0,2080,18165,32,32,253
234,0,1934,17377,32,32,256
1687,0,2175,18794,32,32,251
762,0,2107,18358,32,32,254
992,0,1984,17903,32,32,249
1624,0,2156,18713,32,32,245
593,0,1935,17842,32,32,260
1175,0,1977,18003,32,32,257
958,0,1972,18841,32,32,249
322,0,2055,18164,32,32,253
265,0,2126,18615,32,32,252
1906,0,1990,17862,32,32,252
794,0,2035,18169,32,32,262
213,0,1995,18362,32,32,255
1635,0,2094,18113,32,32,251
1231,0,1955,17817,32,32,258
418,0,2156,18743,32,32,256
295,0,1812,17243,32,32,259
1382,0,1954,17768,32,32,252
1770,0,1941,17779,32,32,262
1166,0,2105,18783,32,32,247
398,0,1898,17727,32,32,258
636,0,2163,18344,32,32,244
1689,0,1928,17598,32,32,254
824,0,2148,18758,32,32,242
1462,0,2039,18465,32,32,248
1155,0,2012,17958,32,32,257
278,0,1964,18052,32,32,256
1075,0,2127,18064,32,32,246
1931,0,1973,17832,32,32,246
1042,0,2175,18690,32,32,255
1281,0,2012,17809,32,32,259
1622,0,2045,18393,32,32,250
1366,0,2001,17852,32,32,257
290,0,1884,17530,32,32,254
765,0,1845,17421,32,32,262
596,0,1903,17658,32,32,258
966,0,2079,18664,32,32,247
641,0,2023,17979,32,32,248
42,0,2194,18633,32,32,252
1815,0,1973,18125,32,32,251
128,0,1974,18038,32,32,254
1327,0,2101,18222,32,32,253
980,0,2081,18649,32,32,252
1404,0,1925,17828,32,32,256
1292,0,1931,17742,32,32,256
560,0,1857,17521,32,32,257
1735,0,2004,17932,32,32,265
1994,0,2138,18773,32,32,248
884,0,2217,18547,32,32,246
1312,0,2144,19203,32,32,241
1004,0,1950,18000,32,32,244
123,0,1944,17683,32,32,264
1277,0,1971,17989,32,32,251
1712,0,2022,18020,32,32,251
388,0,1988,18161,32,32,246
368,0,2154,18132,32,32,261
153,0,2010,17737,32,32,261
698,0,2159,18599,32,32,250
80,0,2123,18527,32,32,260
236,0,1989,18038,32,32,251
44,0,1983,17900,32,32,254
1626,0,1947,17886,32,32,256
293,0,1814,17225,32,32,262
572,0,2021,17767,32,32,259
528,0,2183,18408,32,32,253
951,0,2034,18124,32,32,243
1910,0,1989,18169,32,32,250
233,0,1897,17559,32,32,252
880,0,1921,17468,32,32,257
1287,0,2045,18516,32,32,253
1769,0,1841,17306,32,32,261
776,0,2131,19279,32,32,245
215,0,2132,18445,32,32,254
917,0,1927,17916,32,32,259
1997,0,2177,18468,32,32,256
95,0,1917,17869,32,32,246
474,0,1947,17769,32,32,244
1701,0,1974,17879,32,32,264
1889,0,1867,17552,32,32,259
428,0,1975,17800,32,32,265
1133,0,1938,17825,32,32,259
1033,0,2110,18512,32,32,250
332,0,1970,17721,32,32,251
836,0,2018,18798,32,32,233
208,0,1883,17462,32,32,256
1803,0,2114,18420,32,32,251
961,0,1938,18093,32,32,249
1824,0,2148,18675,32,32,253
1537,0,1939,17949,32,32,252
1008,0,1942,17276,32,32,260
362,0,1960,18086,32,32,256
1098,0,2053,18093,32,32,256
1901,0,1833,17284,32,32,261
503,0,1931,17917,32,32,251
1077,0,2150,19340,32,32,244
1405,0,2102,18555,32,32,245
1180,0,2130,18941,32,32,243
84,0,1961,17508,32,32,257
1295,0,2087,18797,32,32,249
1364,0,1900,17136,32,32,262
1452,0,2116,18694,32,32,248
724,0,2164,18305,32,32,258
424,0,2157,18168,32,32,256
172,0,2038,18156,32,32,258
175,0,1987,17997,32,32,254
617,0,1838,17535,32,32,257
121,0,1942,18112,32,32,257
1839,0,1823,17281,32,32,265
103,0,2052,18166,32,32,258
102,0,2042,18107,32,32,251
14,0,2007,17984,32,32,250
491,0,2098,18353,32,32,258
891,0,2140,19647,32,32,250
1744,0,2230,18671,32,32,243
1328,0,1952,17732,32,32,263
618,0,1991,17971,32,32,249
895,0,2013,17818,32,32,250
1612,0,1981,18056,32,32,259
1702,0,2016,17520,32,32,252
525,0,1902,17746,32,32,257
159,0,2091,19164,32,32,246
1120,0,1975,18151,32,32,255
1305,0,1962,17686,32,32,259
857,0,1927,17189,32,32,257
1350,0,2096,18077,32,32,260
1841,0,2087,18403,32,32,240
475,0,1857,17518,32,32,257
1589,0,1984,17757,32,32,255
318,0,2078,18065,32,32,255
742,0,1912,17777,32,32,258
221,0,1916,17388,32,32,255
1663,0,1991,17861,32,32,255
451,0,1989,18079,32,32,258
521,0,1986,17979,32,32,261
1339,0,2146,18487,32,32,249
1003,0,2029,18558,32,32,253
1957,0,2007,17958,32,32,243
1161,0,2139,18960,32,32,239
1494,0,2167,18301,32,32,252
1040,0,2139,18146,32,32,250
1361,0,2134,18775,32,32,248
882,0,1934,17826,32,32,254
1894,0,1994,18094,32,32,249
888,0,1920,17213,32,32,265
1269,0,2106,18161,32,32,252
1167,0,1976,17770,32,32,256
841,0,1852,17527,32,32,257
1475,0,2188,18812,32,32,245
