sid,BUFF,NOT,AND,PI,PO,LP
420,0,1493,18220,128,128,154
162,0,1513,18413,128,128,155
1714,0,1986,17184,128,128,151
416,0,1965,17317,128,128,152
1347,0,1176,17291,128,128,155
960,0,1910,19445,128,128,158
709,0,1938,17843,128,128,152
817,0,1217,17583,128,128,156
464,0,1715,17666,128,128,153
524,0,1527,18600,128,128,154
1632,0,1728,17739,128,128,153
169,0,935,17459,128,128,153
1419,0,1294,17546,128,128,154
806,0,1500,18979,128,128,153
1346,0,1000,17414,128,128,152
1860,0,1969,17344,128,128,152
1821,0,1284,17482,128,128,153
1934,0,1826,18920,128,128,154
1974,0,1863,17622,128,128,152
1721,0,1161,17113,128,128,152
260,0,1277,18476,128,128,152
867,0,1803,17296,128,128,151
1412,0,918,17295,128,128,154
1153,0,1676,17695,128,128,155
154,0,1138,17863,128,128,152
313,0,893,17412,128,128,153
161,0,1068,17666,128,128,154
1225,0,1710,18256,128,128,154
1385,0,1004,17848,128,128,153
1542,0,1820,18268,128,128,156
410,0,1065,17521,128,128,156
91,0,1736,17129,128,128,152
392,0,1532,19211,128,128,154
1625,0,1488,18583,128,128,156
411,0,1537,18604,128,128,155
343,0,1210,17467,128,128,152
1761,0,1063,17831,128,128,153
707,0,1125,17590,128,128,152
226,0,1108,17302,128,128,152
1254,0,2018,18285,128,128,154
909,0,1692,17757,128,128,153
1012,0,1558,18745,128,128,155
256,0,1169,18221,128,128,153
853,0,1817,17007,128,128,151
1491,0,1981,18504,128,128,155
1587,0,1870,19236,128,128,153
1284,0,1161,17642,128,128,153
1059,0,1198,16984,128,128,153
1211,0,1008,16089,128,128,151
968,0,1023,17756,128,128,151
70,0,1592,19035,128,128,156
273,0,1911,17851,128,128,153
1,0,1508,18205,128,128,154
1257,0,1517,18574,128,128,156
1089,0,1851,17749,128,128,153
1764,0,1028,17940,128,128,154
994,0,1915,19037,128,128,155
477,0,1943,19231,128,128,153
79,0,1936,18034,128,128,154
1607,0,1321,16870,128,128,152
1631,0,1452,17601,128,128,152
1049,0,1937,18374,128,128,156
61,0,1843,17385,128,128,154
1482,0,1096,18131,128,128,150
1185,0,1114,17061,128,128,154
1426,0,1934,17761,128,128,153
380,0,1028,17471,128,128,154
310,0,2081,19811,128,128,155
1408,0,1109,18056,128,128,153
1865,0,1517,18545,128,128,155
1751,0,1768,17495,128,128,154
1334,0,1209,18466,128,128,153
1300,0,1039,18294,128,128,152
1726,0,1801,17580,128,128,153
1073,0,1020,17500,128,128,153
1275,0,1064,16654,128,128,151
301,0,1044,17528,128,128,153
1272,0,1284,17875,128,128,153
962,0,1779,17292,128,128,151
600,0,1852,17640,128,128,154
276,0,1133,18375,128,128,152
254,0,1809,18022,128,128,151
1130,0,1006,16979,128,128,153
99,0,1803,17570,128,128,154
772,0,1044,17945,128,128,153
453,0,1982,18538,128,128,156
1019,0,1536,18586,128,128,155
696,0,1847,17900,128,128,152
658,0,1556,18654,128,128,155
513,0,1095,18471,128,128,153
472,0,1884,19332,128,128,154
1260,0,1890,18910,128,128,155
2,0,1019,17517,128,128,153
366,0,1876,17867,128,128,157
1176,0,1148,17713,128,128,154
1658,0,1784,17944,128,128,153
988,0,1535,18493,128,128,156
662,0,1899,18523,128,128,155
263,0,1457,18647,128,128,155
1415,0,1954,17353,128,128,152
219,0,2018,18035,128,128,152
112,0,1107,17570,128,128,152
1507,0,1062,17431,128,128,152
1389,0,2042,18458,128,128,154
1639,0,913,17105,128,128,151
1943,0,1097,17652,128,128,154
899,0,1212,18452,128,128,153
770,0,2033,18516,128,128,153
1603,0,1146,17979,128,128,155
314,0,1036,16906,128,128,154
466,0,961,17924,128,128,153
449,0,1492,18346,128,128,155
500,0,1862,18928,128,128,154
1516,0,1785,17579,128,128,153
1112,0,1591,19190,128,128,156
1088,0,1016,18025,128,128,152
1838,0,1078,17907,128,128,154
1873,0,1913,18492,128,128,152
249,0,1040,17893,128,128,153
1263,0,1097,16672,128,128,153
1237,0,1507,18554,128,128,155
1113,0,1496,19330,128,128,156
26,0,1200,17284,128,128,154
1291,0,1054,17767,128,128,154
405,0,1913,19470,128,128,156
222,0,1866,17872,128,128,152
1643,0,1765,17792,128,128,155
1249,0,1512,18539,128,128,155
1630,0,1321,18525,128,128,155
1064,0,994,17092,128,128,152
711,0,1527,18539,128,128,157
1152,0,1793,17288,128,128,152
1696,0,1851,18349,128,128,153
1460,0,1897,19477,128,128,156
484,0,1898,19475,128,128,156
956,0,1841,17641,128,128,152
481,0,1514,18450,128,128,155
1194,0,1923,19189,128,128,155
1964,0,1091,17593,128,128,155
741,0,1181,17212,128,128,152
1996,0,1242,17780,128,128,153
764,0,1233,17519,128,128,152
447,0,1024,17085,128,128,154
788,0,972,17305,128,128,151
969,0,1779,17721,128,128,153
1506,0,1104,17943,128,128,152
1586,0,1918,19365,128,128,157
1992,0,1521,18542,128,128,157
1241,0,1764,17422,128,128,153
634,0,1869,18712,128,128,154
1135,0,1015,16901,128,128,154
387,0,1599,18744,128,128,155
739,0,1074,17210,128,128,152
835,0,1128,18286,128,128,153
1933,0,1963,17274,128,128,150
1665,0,1336,18859,128,128,154
365,0,1870,18196,128,128,156
622,0,1951,17042,128,128,153
1723,0,1044,17874,128,128,153
846,0,1585,19206,128,128,155
948,0,1882,17976,128,128,152
412,0,2029,17841,128,128,154
727,0,997,17340,128,128,154
814,0,1472,18616,128,128,155
1902,0,1684,17084,128,128,153
1610,0,1023,17951,128,128,151
1720,0,1561,18434,128,128,156
704,0,1054,17083,128,128,151
502,0,1517,18444,128,128,155
1158,0,1050,17809,128,128,153
1951,0,1985,17919,128,128,151
1896,0,1768,18059,128,128,152
761,0,1153,18183,128,128,152
708,0,1527,19131,128,128,156
1315,0,1206,18515,128,128,153
1438,0,1767,17657,128,128,153
1570,0,1323,17775,128,128,151
337,0,1024,16978,128,128,152
511,0,1992,18885,128,128,155
1563,0,1958,17832,128,128,152
712,0,1868,17996,128,128,153
666,0,1905,19466,128,128,155
