sid,BUFF,NOT,AND,PI,PO,LP
420,0,17949,164499,256,128,16256
960,0,18946,167622,256,128,16232
524,0,18956,167620,256,128,16231
416,0,17936,166079,256,128,16261
1934,0,19030,167688,256,128,16232
709,0,17592,165153,256,128,16272
162,0,15492,161642,256,128,16205
169,0,17486,164764,256,128,16273
1860,0,18079,166055,256,128,16257
1346,0,19244,167994,256,128,16241
1821,0,7115,145869,256,128,16190
1347,0,18035,164796,256,128,16235
806,0,7329,145050,256,128,16193
817,0,8175,146178,256,128,16204
1714,0,18002,166398,256,128,16265
867,0,17627,165133,256,128,16270
1974,0,17636,163670,256,128,16219
464,0,17700,164199,256,128,16242
1412,0,18333,166503,256,128,16241
1721,0,17473,164094,256,128,16212
1625,0,19045,167712,256,128,16232
411,0,19037,167731,256,128,16234
260,0,18228,164892,256,128,16243
313,0,18080,166400,256,128,16239
1632,0,9680,147242,256,128,16187
1419,0,19134,165516,256,128,16228
1225,0,15566,161623,256,128,16227
410,0,9377,147128,256,128,16195
1542,0,18630,165218,256,128,16201
1385,0,17738,165372,256,128,16206
392,0,7800,146664,256,128,16189
154,0,16565,162992,256,128,16223
161,0,15334,162267,256,128,16205
707,0,18762,164505,256,128,16269
70,0,18891,167123,256,128,16231
1012,0,19018,165499,256,128,16256
1761,0,18393,165036,256,128,16276
226,0,18125,166696,256,128,16237
1257,0,18952,167631,256,128,16232
853,0,19299,168418,256,128,16241
1587,0,19178,167247,256,128,16249
1153,0,18253,165070,256,128,16265
343,0,9342,147494,256,128,16235
256,0,18190,164839,256,128,16261
1211,0,17838,164365,256,128,16234
1491,0,19263,166233,256,128,16221
1059,0,17921,165794,256,128,16277
968,0,18694,165292,256,128,16268
994,0,19036,167709,256,128,16232
1,0,17853,164329,256,128,16256
1284,0,9638,147580,256,128,16222
91,0,18170,166320,256,128,16267
1254,0,7944,147052,256,128,16172
909,0,17964,164612,256,128,16264
477,0,7988,145895,256,128,16209
273,0,8670,148021,256,128,16165
79,0,17803,165493,256,128,16212
1865,0,18938,167628,256,128,16232
1426,0,6607,144060,256,128,16184
1089,0,18039,166264,256,128,16241
1185,0,17757,164233,256,128,16207
1482,0,17693,165116,256,128,16212
1631,0,17850,164259,256,128,16276
310,0,19081,168804,256,128,16237
1764,0,17989,164505,256,128,16233
1607,0,18046,164503,256,128,16239
380,0,18219,165443,256,128,16172
1275,0,17741,163999,256,128,16270
1751,0,17753,164278,256,128,16232
1726,0,17751,165547,256,128,16203
1334,0,18940,166047,256,128,16227
962,0,17669,165250,256,128,16270
301,0,23646,168931,256,128,16175
61,0,18129,165004,256,128,16215
1019,0,18944,167629,256,128,16232
658,0,19022,165497,256,128,16256
1049,0,8405,146678,256,128,16187
1300,0,15635,161963,256,128,16232
1130,0,17617,163304,256,128,16269
276,0,18109,166872,256,128,16241
472,0,18948,167613,256,128,16232
1272,0,15525,161489,256,128,16229
1408,0,6767,144518,256,128,16203
99,0,7833,146602,256,128,16189
1260,0,18017,166071,256,128,16263
772,0,10326,147594,256,128,16214
600,0,17948,164450,256,128,16236
1073,0,17948,164923,256,128,16234
988,0,18012,164470,256,128,16262
1176,0,8700,148041,256,128,16193
513,0,19543,167528,256,128,16171
263,0,18990,165611,256,128,16253
696,0,19308,167420,256,128,16242
1415,0,6736,144378,256,128,16211
366,0,17841,165567,256,128,16210
2,0,7267,145240,256,128,16180
1639,0,19028,165423,256,128,16257
254,0,17842,164819,256,128,16169
1507,0,18773,167028,256,128,16269
453,0,18249,164350,256,128,16217
219,0,19286,168105,256,128,16274
662,0,18160,165421,256,128,16184
1112,0,18967,167653,256,128,16234
1389,0,8538,146011,256,128,16186
1943,0,15454,161620,256,128,16224
1658,0,7067,145186,256,128,16200
314,0,7256,145231,256,128,16181
449,0,8989,146757,256,128,16208
899,0,18966,166049,256,128,16227
112,0,18123,164779,256,128,16181
1237,0,18960,167629,256,128,16232
1263,0,17780,164054,256,128,16256
770,0,18144,164423,256,128,16222
405,0,18919,167635,256,128,16237
466,0,7179,144848,256,128,16190
1603,0,18249,164892,256,128,16266
1113,0,18049,165692,256,128,16207
500,0,6575,144263,256,128,16197
1249,0,18943,167613,256,128,16231
249,0,15350,162291,256,128,16206
1516,0,6441,143967,256,128,16212
711,0,18946,167612,256,128,16231
1838,0,18368,165275,256,128,16223
1291,0,15611,161883,256,128,16228
1088,0,17580,164208,256,128,16217
1460,0,18954,167615,256,128,16232
1064,0,17604,163286,256,128,16273
