sid,BUFF,NOT,AND,PI,PO,LP
979,454,909,6413,1187,962,24
325,477,954,6756,1187,962,23
894,448,896,6619,1187,962,24
166,489,978,6425,1187,962,23
710,538,1077,6520,1187,962,23
669,492,985,6988,1187,962,22
671,488,976,6911,1187,962,24
641,496,992,6372,1187,962,23
117,500,1001,7182,1187,962,22
400,541,1083,7212,1187,962,23
717,497,994,7066,1187,962,22
599,477,954,7229,1187,962,23
706,516,1033,6792,1187,962,23
727,516,1033,6887,1187,962,23
794,501,1002,6724,1187,962,22
427,533,1066,7239,1187,962,21
84,499,999,6843,1187,962,24
61,481,963,6915,1187,962,23
436,408,817,7466,1187,962,24
680,495,990,7147,1187,962,23
445,557,1114,7453,1187,962,23
489,519,1038,7604,1187,962,22
973,470,941,6433,1187,962,24
307,531,1062,9134,1187,962,23
808,484,969,6614,1187,962,22
382,529,1059,6532,1187,962,24
697,482,965,6684,1187,962,23
402,532,1065,6855,1187,962,24
939,501,1003,6816,1187,962,23
408,455,910,6950,1187,962,24
880,494,988,6856,1187,962,22
615,486,972,7089,1187,962,22
901,488,976,6754,1187,962,24
346,417,835,7081,1187,962,22
245,575,1151,9134,1187,962,22
406,467,935,6451,1187,962,22
991,498,997,7426,1187,962,24
972,430,860,7148,1187,962,23
618,502,1005,6817,1187,962,23
548,475,950,6602,1187,962,24
355,492,984,6955,1187,962,22
54,490,980,6610,1187,962,23
396,453,906,6676,1187,962,22
838,523,1047,6475,1187,962,23
558,465,930,6630,1187,962,24
607,503,1007,7374,1187,962,23
414,479,958,7150,1187,962,23
279,480,961,6884,1187,962,24
696,483,966,6690,1187,962,22
646,503,1006,6290,1187,962,22
181,532,1065,6460,1187,962,23
447,499,999,6783,1187,962,22
190,466,932,7443,1187,962,22
169,511,1022,7043,1187,962,23
707,441,883,6750,1187,962,24
910,506,1012,7346,1187,962,23
252,464,929,7414,1187,962,22
936,425,851,6652,1187,962,23
542,475,950,6738,1187,962,22
64,512,1024,6484,1187,962,24
585,494,989,7106,1187,962,23
448,557,1114,7243,1187,962,22
524,604,1208,9316,1187,962,22
529,549,1098,8360,1187,962,24
59,482,964,6753,1187,962,23
874,540,1081,6794,1187,962,23
393,501,1003,7232,1187,962,22
313,499,999,6410,1187,962,22
841,491,982,7115,1187,962,22
271,443,887,6484,1187,962,23
541,525,1051,6570,1187,962,23
594,477,955,7108,1187,962,23
290,499,998,6545,1187,962,23
392,518,1036,6854,1187,962,23
892,531,1063,6545,1187,962,23
683,492,985,6633,1187,962,24
421,490,981,6611,1187,962,24
600,458,916,6931,1187,962,22
345,501,1002,6708,1187,962,22
983,447,895,7089,1187,962,22
492,584,1168,8641,1187,962,23
186,529,1058,7047,1187,962,22
788,432,865,6696,1187,962,22
264,511,1022,6737,1187,962,23
718,456,912,6782,1187,962,24
649,521,1042,6218,1187,962,22
89,533,1067,6769,1187,962,24
418,464,929,7072,1187,962,23
262,522,1045,7273,1187,962,24
481,473,947,6199,1187,962,23
360,510,1020,6982,1187,962,23
37,516,1032,6834,1187,962,23
209,512,1025,6969,1187,962,23
326,511,1022,6629,1187,962,23
184,492,984,6721,1187,962,22
748,579,1159,8485,1187,962,23
760,531,1063,8316,1187,962,24
762,499,998,6395,1187,962,23
951,506,1012,6300,1187,962,23
