sid,BUFF,NOT,AND,PI,PO,LP
894,501,1003,7079,2339,2137,8
641,523,1046,7208,2339,2137,8
710,226,452,5999,2339,2137,8
117,269,538,6203,2339,2137,8
979,272,545,6275,2339,2137,7
325,554,1108,7401,2339,2137,8
166,462,924,7018,2339,2137,8
671,481,963,7227,2339,2137,8
717,278,557,6266,2339,2137,8
599,700,1401,7978,2339,2137,7
400,278,556,6241,2339,2137,8
669,440,880,7448,2339,2137,8
436,448,896,7144,2339,2137,8
706,495,991,7429,2339,2137,8
973,423,846,6569,2339,2137,7
427,249,499,6176,2339,2137,8
727,456,912,7389,2339,2137,7
489,455,911,6478,2339,2137,8
84,480,960,7332,2339,2137,8
61,506,1013,6844,2339,2137,7
794,462,924,6805,2339,2137,7
307,291,582,6324,2339,2137,8
445,269,538,6232,2339,2137,7
680,455,910,7293,2339,2137,7
382,495,991,6935,2339,2137,7
880,291,582,6282,2339,2137,8
697,575,1150,7619,2339,2137,8
245,263,526,6354,2339,2137,8
408,298,596,6409,2339,2137,8
808,277,555,6533,2339,2137,8
402,579,1158,7740,2339,2137,7
939,595,1190,7481,2339,2137,8
346,262,524,6220,2339,2137,8
991,502,1005,7489,2339,2137,8
901,471,943,7056,2339,2137,8
618,536,1072,7623,2339,2137,8
615,535,1071,7362,2339,2137,8
548,572,1145,7599,2339,2137,8
972,475,950,7311,2339,2137,8
406,462,924,7039,2339,2137,8
54,437,874,6789,2339,2137,7
355,451,903,7295,2339,2137,7
396,445,890,6742,2339,2137,7
181,431,862,6628,2339,2137,7
414,471,942,7254,2339,2137,7
279,498,997,6847,2339,2137,7
607,394,788,6241,2339,2137,7
558,389,779,6647,2339,2137,7
190,422,845,6525,2339,2137,8
447,451,903,7301,2339,2137,7
910,303,606,6360,2339,2137,8
707,404,809,6330,2339,2137,8
838,338,677,6437,2339,2137,8
936,492,984,7419,2339,2137,8
646,426,853,6625,2339,2137,7
542,477,954,7217,2339,2137,8
64,456,912,6619,2339,2137,7
524,255,511,6255,2339,2137,8
585,448,896,6776,2339,2137,8
696,469,939,7528,2339,2137,8
448,278,557,6227,2339,2137,7
169,509,1019,7010,2339,2137,7
313,230,461,6128,2339,2137,7
59,490,981,7353,2339,2137,7
841,274,549,6297,2339,2137,8
252,496,993,7366,2339,2137,8
594,533,1066,7622,2339,2137,8
271,485,971,7527,2339,2137,8
874,724,1448,8371,2339,2137,7
290,542,1084,7205,2339,2137,8
492,262,524,6252,2339,2137,7
421,282,564,6211,2339,2137,8
529,445,890,6509,2339,2137,8
683,534,1068,7095,2339,2137,7
892,439,879,6916,2339,2137,8
600,385,771,6518,2339,2137,7
186,255,511,6182,2339,2137,8
393,540,1081,7653,2339,2137,8
392,405,811,6700,2339,2137,7
345,502,1004,7390,2339,2137,8
541,454,909,6909,2339,2137,7
718,666,1333,7639,2339,2137,8
418,519,1038,7438,2339,2137,8
788,277,555,6228,2339,2137,8
262,486,973,7232,2339,2137,7
89,458,917,7218,2339,2137,8
649,468,936,6884,2339,2137,7
983,433,867,7133,2339,2137,8
37,467,935,6774,2339,2137,7
264,463,926,7256,2339,2137,8
760,374,749,6185,2339,2137,8
481,324,649,6489,2339,2137,7
748,368,737,6203,2339,2137,7
422,539,1079,7486,2339,2137,8
184,560,1120,7592,2339,2137,8
562,397,794,6655,2339,2137,7
360,495,990,7247,2339,2137,8
326,456,912,7487,2339,2137,8
790,232,465,6105,2339,2137,7
951,438,876,7431,2339,2137,7
762,446,893,6704,2339,2137,7
209,434,868,6439,2339,2137,7
940,419,839,7011,2339,2137,8
34,738,1477,8386,2339,2137,7
5,306,612,6365,2339,2137,8
834,246,492,6176,2339,2137,8
366,470,941,7297,2339,2137,8
660,468,937,7334,2339,2137,8
515,463,926,7309,2339,2137,8
518,510,1020,7474,2339,2137,8
916,418,837,6636,2339,2137,7
949,461,923,6667,2339,2137,7
164,443,887,7168,2339,2137,8
741,296,592,6278,2339,2137,7
465,414,828,7320,2339,2137,7
818,510,1020,7035,2339,2137,7
604,442,885,6901,2339,2137,8
772,569,1138,7567,2339,2137,8
984,272,545,6254,2339,2137,8
777,455,910,6689,2339,2137,7
873,429,859,6816,2339,2137,7
988,246,492,6168,2339,2137,8
624,291,582,6343,2339,2137,8
370,521,1042,7415,2339,2137,8
71,495,990,7636,2339,2137,7
525,587,1174,7609,2339,2137,8
162,549,1098,7374,2339,2137,8
487,594,1188,7836,2339,2137,7
238,393,786,6661,2339,2137,8
362,363,727,6415,2339,2137,7
300,405,811,7095,2339,2137,8
666,340,681,6381,2339,2137,8
453,521,1043,7447,2339,2137,7
145,437,874,6947,2339,2137,7
237,318,636,6401,2339,2137,7
658,327,654,6273,2339,2137,8
428,421,843,6572,2339,2137,7
667,421,842,6850,2339,2137,7
19,286,573,6390,2339,2137,8
132,612,1224,7684,2339,2137,8
573,445,890,6836,2339,2137,8
621,407,815,6667,2339,2137,7
527,471,942,7298,2339,2137,8
312,466,932,6650,2339,2137,7
216,258,516,6205,2339,2137,8
565,454,909,6768,2339,2137,7
363,360,721,6466,2339,2137,8
86,499,999,7377,2339,2137,8
644,370,740,6300,2339,2137,8
970,476,953,7482,2339,2137,8
505,536,1072,7497,2339,2137,8
410,418,836,7104,2339,2137,8
107,422,844,7184,2339,2137,7
628,313,626,6296,2339,2137,8
446,321,643,6348,2339,2137,8
980,428,856,6689,2339,2137,8
606,499,999,7342,2339,2137,8
206,412,825,6937,2339,2137,8
457,472,945,6634,2339,2137,7
974,430,861,6769,2339,2137,7
240,664,1328,7896,2339,2137,7
911,388,777,6722,2339,2137,8
975,243,486,6142,2339,2137,8
123,279,558,6281,2339,2137,8
327,669,1338,7812,2339,2137,8
497,436,873,7387,2339,2137,8
147,452,904,7228,2339,2137,7
918,449,898,6730,2339,2137,7
434,302,605,6301,2339,2137,8
224,464,929,6842,2339,2137,7
922,431,862,6914,2339,2137,7
905,541,1082,7473,2339,2137,8
334,530,1061,7651,2339,2137,8
498,274,549,6239,2339,2137,7
958,512,1024,6791,2339,2137,7
771,293,587,6287,2339,2137,7
832,346,692,6201,2339,2137,7
15,490,980,7442,2339,2137,8
333,429,858,6678,2339,2137,7
336,512,1025,7340,2339,2137,8
593,436,872,6534,2339,2137,7
990,516,1032,7382,2339,2137,8
775,449,899,6611,2339,2137,7
960,353,707,6338,2339,2137,8
862,536,1073,7491,2339,2137,8
533,476,953,6992,2339,2137,7
904,406,813,7145,2339,2137,7
851,246,492,5980,2339,2137,7
567,512,1025,7455,2339,2137,8
343,539,1079,7491,2339,2137,7
906,449,899,6726,2339,2137,7
283,593,1186,7610,2339,2137,8
509,518,1036,6721,2339,2137,7
695,299,599,6291,2339,2137,7
678,434,868,6732,2339,2137,8
90,265,530,6353,2339,2137,8
699,447,895,7284,2339,2137,8
102,269,538,6212,2339,2137,8
849,457,914,7202,2339,2137,8
473,417,834,6189,2339,2137,7
475,523,1047,6925,2339,2137,7
485,445,890,6745,2339,2137,8
372,462,924,6691,2339,2137,8
60,235,470,6161,2339,2137,7
879,366,732,6372,2339,2137,8
320,598,1197,7652,2339,2137,8
291,562,1125,7575,2339,2137,8
555,302,604,6047,2339,2137,7
861,229,459,5952,2339,2137,7
872,475,951,7334,2339,2137,7
25,270,541,6261,2339,2137,7
211,347,695,6205,2339,2137,7
13,279,558,6240,2339,2137,7
168,451,902,6944,2339,2137,7
369,333,666,6467,2339,2137,8
797,470,941,7293,2339,2137,8
754,504,1008,7462,2339,2137,7
500,413,827,6627,2339,2137,7
796,470,941,7655,2339,2137,7
611,461,923,6745,2339,2137,7
109,446,893,7276,2339,2137,7
837,466,932,7302,2339,2137,7
430,269,539,6042,2339,2137,8
474,427,854,6858,2339,2137,8
749,516,1033,6888,2339,2137,7
351,423,846,6582,2339,2137,7
928,358,717,6432,2339,2137,7
352,242,484,6363,2339,2137,8
867,473,947,7308,2339,2137,8
0,250,501,6194,2339,2137,7
36,460,920,6783,2339,2137,7
595,457,914,6708,2339,2137,7
276,299,598,6148,2339,2137,8
69,532,1065,7419,2339,2137,8
494,410,820,6743,2339,2137,7
705,266,533,6281,2339,2137,7
229,352,704,6537,2339,2137,8
46,504,1009,6830,2339,2137,7
813,349,699,6120,2339,2137,7
137,258,517,6204,2339,2137,7
144,446,893,6782,2339,2137,7
915,419,838,7596,2339,2137,8
310,281,562,6223,2339,2137,7
610,456,913,6692,2339,2137,7
342,397,795,6324,2339,2137,7
941,782,1565,8377,2339,2137,7
519,441,883,6550,2339,2137,7
776,447,894,6633,2339,2137,8
226,423,846,7125,2339,2137,7
296,454,909,6936,2339,2137,7
367,546,1093,7381,2339,2137,8
885,304,609,6338,2339,2137,8
545,267,534,6337,2339,2137,8
134,258,516,6225,2339,2137,7
161,260,520,6297,2339,2137,8
415,228,457,6213,2339,2137,8
185,332,665,6231,2339,2137,7
148,486,973,7488,2339,2137,7
304,494,989,6885,2339,2137,7
551,419,838,6648,2339,2137,7
100,441,883,6752,2339,2137,7
745,359,719,6253,2339,2137,8
780,508,1016,7450,2339,2137,8
214,459,919,7277,2339,2137,7
113,261,522,5956,2339,2137,7
43,435,871,6749,2339,2137,7
694,472,945,7494,2339,2137,7
444,752,1504,8232,2339,2137,7
926,439,878,6655,2339,2137,7
281,278,556,6264,2339,2137,7
722,502,1004,7444,2339,2137,8
232,478,956,7217,2339,2137,8
495,453,907,6473,2339,2137,7
827,474,949,7358,2339,2137,7
514,508,1016,7350,2339,2137,8
588,399,798,6554,2339,2137,8
364,276,553,6269,2339,2137,8
496,260,521,6309,2339,2137,8
