sid,BUFF,NOT,AND,PI,PO,LP
166,1250,2500,23739,3087,2604,26
325,1022,2045,24667,3087,2604,27
717,960,1920,22873,3087,2604,27
894,1144,2289,22132,3087,2604,26
710,1189,2378,24414,3087,2604,25
400,961,1922,21465,3087,2604,24
117,920,1841,21283,3087,2604,27
671,1366,2732,22783,3087,2604,26
599,1200,2401,24861,3087,2604,26
979,1104,2208,24301,3087,2604,24
669,1101,2202,23204,3087,2604,25
641,1135,2270,21394,3087,2604,26
436,1331,2663,24748,3087,2604,26
489,1207,2414,24571,3087,2604,24
794,1144,2289,22160,3087,2604,26
61,1367,2734,24043,3087,2604,26
706,1143,2287,24033,3087,2604,26
427,995,1991,21368,3087,2604,24
727,945,1891,22210,3087,2604,26
84,1050,2101,22283,3087,2604,25
382,1053,2107,21790,3087,2604,25
973,1357,2714,23727,3087,2604,26
680,839,1678,21338,3087,2604,26
307,1353,2706,24283,3087,2604,26
445,1065,2131,21341,3087,2604,24
697,886,1773,21716,3087,2604,26
808,1210,2420,23226,3087,2604,25
402,1239,2478,24388,3087,2604,26
245,896,1793,21865,3087,2604,25
408,1462,2924,24371,3087,2604,26
939,1014,2029,22751,3087,2604,26
346,1344,2689,24383,3087,2604,26
880,902,1804,22279,3087,2604,26
901,1183,2366,22466,3087,2604,27
615,958,1917,21715,3087,2604,26
991,1060,2121,22295,3087,2604,25
406,1144,2288,22314,3087,2604,27
972,999,1998,22143,3087,2604,25
618,994,1989,21250,3087,2604,24
548,894,1788,21712,3087,2604,25
355,1442,2884,24132,3087,2604,25
54,1141,2283,24202,3087,2604,25
396,1234,2469,24013,3087,2604,26
558,1356,2713,22763,3087,2604,27
838,1199,2398,22300,3087,2604,25
414,1007,2015,22555,3087,2604,26
607,1428,2857,23442,3087,2604,27
181,1162,2325,20918,3087,2604,26
279,1036,2073,19638,3087,2604,28
190,949,1899,21781,3087,2604,24
447,1453,2907,24120,3087,2604,25
646,1196,2393,22785,3087,2604,25
169,1203,2407,22112,3087,2604,26
707,1268,2536,24252,3087,2604,24
910,1502,3004,24590,3087,2604,25
936,989,1979,21941,3087,2604,27
542,1276,2552,22771,3087,2604,27
524,1123,2246,22066,3087,2604,24
696,1078,2156,22160,3087,2604,25
64,1394,2788,23411,3087,2604,26
529,1754,3509,25605,3087,2604,26
448,1002,2004,21863,3087,2604,23
393,975,1950,21568,3087,2604,24
585,1224,2448,23700,3087,2604,28
252,1152,2304,22970,3087,2604,25
59,866,1732,20954,3087,2604,27
841,888,1777,22293,3087,2604,24
271,1197,2395,22857,3087,2604,26
313,1270,2541,23454,3087,2604,27
874,1055,2110,22186,3087,2604,25
594,902,1804,21482,3087,2604,24
683,1504,3009,22601,3087,2604,27
392,1064,2129,22228,3087,2604,26
290,1153,2307,22009,3087,2604,25
492,1291,2583,22914,3087,2604,24
541,1587,3175,21953,3087,2604,28
892,1261,2522,22391,3087,2604,27
421,982,1964,21415,3087,2604,24
600,1323,2646,23915,3087,2604,28
186,878,1757,23006,3087,2604,24
345,830,1661,21359,3087,2604,26
983,1157,2314,21639,3087,2604,26
418,901,1803,20843,3087,2604,27
264,1110,2220,23449,3087,2604,25
718,1120,2241,22626,3087,2604,24
89,1101,2203,22442,3087,2604,27
788,1492,2984,23465,3087,2604,26
649,1000,2001,21737,3087,2604,25
748,1409,2818,23053,3087,2604,26
262,1196,2393,22312,3087,2604,26
760,1264,2529,23932,3087,2604,24
37,1431,2863,23324,3087,2604,28
209,1391,2783,23700,3087,2604,26
326,1197,2394,22640,3087,2604,26
360,1142,2284,23103,3087,2604,26
184,978,1957,22463,3087,2604,25
481,1462,2924,23491,3087,2604,26
951,1559,3119,23367,3087,2604,27
422,1245,2490,24206,3087,2604,25
790,1405,2810,23951,3087,2604,27
762,1502,3004,22428,3087,2604,28
940,999,1998,22626,3087,2604,25
34,1067,2135,22743,3087,2604,25
834,1006,2012,20989,3087,2604,24
660,936,1872,21583,3087,2604,26
