sid,BUFF,NOT,AND,PI,PO,LP
979,411,822,9428,2708,2575,19
117,260,520,10523,2708,2575,20
671,577,1154,10414,2708,2575,20
599,527,1055,9898,2708,2575,21
717,222,445,10271,2708,2575,19
400,274,548,9835,2708,2575,19
325,618,1236,10706,2708,2575,20
894,349,698,9372,2708,2575,20
669,344,688,10104,2708,2575,20
641,559,1119,9815,2708,2575,20
166,742,1484,10318,2708,2575,20
710,472,944,10063,2708,2575,19
436,631,1263,10795,2708,2575,20
706,548,1096,10094,2708,2575,21
727,592,1185,10122,2708,2575,20
489,507,1014,9850,2708,2575,21
427,261,523,9696,2708,2575,20
680,518,1037,10948,2708,2575,20
794,354,708,9513,2708,2575,21
445,249,499,9611,2708,2575,19
973,334,668,9205,2708,2575,21
84,282,565,9245,2708,2575,20
61,496,993,9918,2708,2575,21
307,354,708,9320,2708,2575,20
382,559,1118,9824,2708,2575,20
808,501,1002,10090,2708,2575,20
402,533,1066,9776,2708,2575,21
880,244,488,10328,2708,2575,20
697,598,1197,10741,2708,2575,20
901,347,694,9424,2708,2575,21
245,243,486,9750,2708,2575,20
991,311,622,9590,2708,2575,20
408,416,832,9864,2708,2575,20
346,377,754,9215,2708,2575,20
939,520,1040,10349,2708,2575,21
615,621,1242,10933,2708,2575,20
406,363,726,9485,2708,2575,20
972,349,699,9797,2708,2575,19
618,296,592,9359,2708,2575,20
355,599,1199,10721,2708,2575,21
548,274,549,9259,2708,2575,21
607,376,752,9444,2708,2575,20
54,736,1472,10554,2708,2575,20
396,749,1499,10494,2708,2575,20
838,325,651,9548,2708,2575,20
558,391,782,9388,2708,2575,22
414,526,1052,10174,2708,2575,20
279,467,935,9509,2708,2575,20
447,544,1089,10466,2708,2575,20
190,276,552,9824,2708,2575,20
169,566,1132,10091,2708,2575,20
181,719,1439,10445,2708,2575,19
646,731,1463,10237,2708,2575,20
696,262,525,9388,2708,2575,19
910,409,818,9797,2708,2575,20
707,532,1065,9810,2708,2575,20
252,363,726,9765,2708,2575,19
936,581,1163,10452,2708,2575,20
524,265,531,9735,2708,2575,20
529,427,854,10032,2708,2575,21
542,606,1213,10548,2708,2575,20
64,842,1685,10320,2708,2575,20
448,250,501,9573,2708,2575,19
585,766,1532,10556,2708,2575,20
841,264,529,9610,2708,2575,19
393,315,631,9522,2708,2575,20
59,564,1128,10524,2708,2575,20
313,588,1177,10130,2708,2575,21
271,300,600,9465,2708,2575,19
874,369,738,9608,2708,2575,21
594,325,651,9664,2708,2575,19
541,740,1480,10422,2708,2575,21
392,343,687,9492,2708,2575,21
421,256,513,9633,2708,2575,19
492,299,598,9916,2708,2575,19
683,564,1128,10116,2708,2575,21
290,336,672,9293,2708,2575,20
983,297,594,9421,2708,2575,20
892,569,1138,9748,2708,2575,21
600,781,1563,10714,2708,2575,19
788,238,476,10359,2708,2575,20
264,271,543,9283,2708,2575,21
186,276,552,9733,2708,2575,20
418,564,1128,10621,2708,2575,19
345,545,1090,10402,2708,2575,20
718,586,1173,9965,2708,2575,19
649,513,1026,10643,2708,2575,20
89,393,786,9905,2708,2575,20
481,565,1131,10109,2708,2575,20
209,376,753,9461,2708,2575,20
748,544,1089,10120,2708,2575,21
262,434,869,10625,2708,2575,20
760,542,1085,9993,2708,2575,20
37,699,1398,10342,2708,2575,21
326,380,761,9781,2708,2575,20
360,592,1184,10510,2708,2575,21
184,350,700,9679,2708,2575,20
422,441,882,10660,2708,2575,20
790,558,1116,10150,2708,2575,21
940,597,1195,10005,2708,2575,20
951,567,1135,10247,2708,2575,21
5,375,750,9930,2708,2575,21
660,377,755,9836,2708,2575,20
562,787,1574,10499,2708,2575,20
762,698,1396,10182,2708,2575,20
834,270,541,9735,2708,2575,19
366,246,493,9119,2708,2575,20
34,544,1089,9905,2708,2575,20
518,491,983,10111,2708,2575,20
164,326,653,9647,2708,2575,20
772,551,1102,10454,2708,2575,21
465,308,616,9513,2708,2575,20
916,721,1442,10412,2708,2575,20
818,421,843,9642,2708,2575,21
949,340,681,9233,2708,2575,20
515,523,1047,10086,2708,2575,20
741,253,507,10498,2708,2575,20
624,372,744,9999,2708,2575,20
984,278,556,9850,2708,2575,20
370,349,699,9752,2708,2575,20
604,734,1469,10328,2708,2575,19
71,361,722,9734,2708,2575,20
988,270,540,9460,2708,2575,20
