sid,BUFF,NOT,AND,PI,PO,LP
117,1647,3295,24143,632,409,498
599,1695,3390,24643,632,409,505
894,1629,3259,23365,632,409,507
325,1725,3451,24186,632,409,517
166,1646,3293,23386,632,409,511
979,1675,3350,23295,632,409,499
717,1654,3308,23796,632,409,504
669,1602,3204,23073,632,409,504
671,1677,3355,24329,632,409,494
400,1573,3146,23399,632,409,501
710,1544,3088,22799,632,409,516
641,1605,3211,23382,632,409,502
436,1698,3397,24416,632,409,506
489,1573,3146,23464,632,409,501
794,1635,3270,23387,632,409,502
427,1604,3208,23715,632,409,496
706,1639,3279,23815,632,409,505
445,1639,3278,24056,632,409,490
307,1615,3231,23725,632,409,517
61,1655,3311,23463,632,409,505
680,1696,3393,24456,632,409,492
727,1644,3288,23803,632,409,509
973,1618,3236,23161,632,409,510
84,1612,3225,23240,632,409,514
382,1671,3342,23866,632,409,497
245,1613,3226,23699,632,409,499
697,1640,3281,23592,632,409,507
808,1658,3316,23815,632,409,504
939,1750,3501,24224,632,409,505
402,1690,3380,24065,632,409,515
901,1663,3326,23301,632,409,512
880,1676,3353,23987,632,409,508
346,1645,3290,23188,632,409,514
615,1705,3410,24631,632,409,498
408,1591,3182,22913,632,409,505
991,1609,3218,23667,632,409,498
972,1634,3269,23715,632,409,491
355,1764,3528,24407,632,409,509
406,1656,3312,23334,632,409,510
618,1626,3253,23340,632,409,500
54,1593,3186,23134,632,409,510
838,1589,3178,22955,632,409,506
396,1579,3159,23158,632,409,510
607,1652,3305,23374,632,409,509
414,1641,3282,23833,632,409,497
548,1621,3242,23444,632,409,514
279,1663,3326,23980,632,409,505
558,1624,3249,22923,632,409,514
447,1753,3506,24515,632,409,506
181,1592,3184,23683,632,409,502
696,1633,3267,23842,632,409,505
646,1576,3152,23429,632,409,501
169,1603,3206,23400,632,409,492
707,1601,3202,23025,632,409,502
190,1589,3179,23749,632,409,493
252,1618,3236,23825,632,409,508
910,1585,3171,22809,632,409,513
936,1706,3413,24239,632,409,499
542,1731,3462,24359,632,409,492
524,1587,3174,24047,632,409,507
64,1607,3214,23053,632,409,515
448,1577,3154,23401,632,409,498
393,1670,3340,23716,632,409,502
585,1629,3259,23489,632,409,503
529,1653,3307,23530,632,409,517
841,1637,3274,23894,632,409,485
313,1605,3211,23025,632,409,509
59,1629,3259,23753,632,409,493
874,1676,3352,23499,632,409,514
271,1652,3304,23574,632,409,501
594,1646,3292,23841,632,409,501
290,1652,3304,23535,632,409,505
392,1656,3312,23445,632,409,506
541,1641,3282,23524,632,409,517
492,1626,3252,24141,632,409,505
683,1579,3158,23249,632,409,506
983,1692,3384,23960,632,409,493
600,1617,3234,23419,632,409,494
892,1625,3250,23080,632,409,512
421,1670,3341,23979,632,409,495
186,1633,3267,23665,632,409,484
788,1683,3366,23822,632,409,502
264,1641,3282,23068,632,409,511
345,1722,3444,24127,632,409,507
649,1638,3276,23637,632,409,499
418,1738,3477,24560,632,409,495
718,1699,3399,23849,632,409,504
262,1631,3263,23686,632,409,502
89,1685,3371,23666,632,409,506
209,1649,3298,23429,632,409,509
37,1576,3153,23017,632,409,512
360,1699,3399,23807,632,409,506
748,1659,3318,23888,632,409,501
760,1643,3286,23614,632,409,510
481,1515,3030,22628,632,409,513
326,1667,3335,23503,632,409,507
184,1609,3218,23629,632,409,505
422,1636,3272,23622,632,409,503
951,1580,3160,23290,632,409,504
762,1598,3196,22795,632,409,518
940,1625,3250,23190,632,409,510
834,1609,3218,23837,632,409,496
5,1607,3214,23717,632,409,500
790,1554,3109,22936,632,409,518
562,1629,3259,23403,632,409,506
34,1726,3452,24101,632,409,505
515,1652,3304,23455,632,409,504
660,1636,3273,23372,632,409,513
366,1600,3201,22774,632,409,511
518,1687,3375,24000,632,409,503
949,1595,3191,22730,632,409,506
916,1590,3181,22968,632,409,503
772,1718,3436,24299,632,409,496
818,1619,3239,23026,632,409,516
741,1626,3252,23380,632,409,504
465,1647,3295,23581,632,409,498
624,1594,3188,23574,632,409,499
164,1661,3322,23106,632,409,509
370,1630,3261,23640,632,409,510
71,1666,3333,23592,632,409,509
