sid,BUFF,NOT,AND,PI,PO,LP
894,44,88,902,45,45,9
671,43,87,912,45,45,9
166,51,103,944,45,45,9
641,50,100,890,45,45,10
669,43,86,910,45,45,9
710,51,103,908,45,45,9
117,43,87,911,45,45,9
325,47,95,940,45,45,9
979,52,104,895,45,45,9
599,48,96,942,45,45,9
400,49,99,910,45,45,10
717,45,91,939,45,45,9
61,52,105,924,45,45,10
84,48,96,918,45,45,9
489,45,90,891,45,45,9
727,47,95,933,45,45,9
436,48,97,930,45,45,9
794,56,113,924,45,45,9
427,37,74,853,45,45,9
706,53,107,945,45,45,9
445,44,88,883,45,45,9
973,60,121,924,45,45,10
680,47,95,907,45,45,9
307,58,117,929,45,45,9
382,59,118,937,45,45,9
808,43,86,905,45,45,9
697,52,105,935,45,45,9
245,51,102,903,45,45,9
402,49,98,968,45,45,9
972,45,91,897,45,45,9
939,45,91,910,45,45,9
880,53,106,937,45,45,9
901,60,120,949,45,45,9
346,52,104,893,45,45,9
408,58,117,919,45,45,10
406,54,109,914,45,45,10
615,42,84,897,45,45,9
991,45,90,896,45,45,9
396,47,95,929,45,45,9
618,38,77,897,45,45,9
696,37,74,874,45,45,9
54,53,106,913,45,45,9
548,47,95,936,45,45,9
279,49,98,938,45,45,9
355,49,99,915,45,45,9
558,50,101,925,45,45,9
838,50,101,924,45,45,9
181,51,103,916,45,45,9
414,44,88,936,45,45,9
607,50,100,908,45,45,9
447,42,85,900,45,45,10
169,49,98,876,45,45,10
646,42,85,887,45,45,9
707,50,101,893,45,45,9
936,36,72,888,45,45,9
542,39,79,900,45,45,9
64,44,89,901,45,45,9
190,46,93,926,45,45,9
910,46,93,913,45,45,9
524,40,80,882,45,45,9
252,43,86,895,45,45,9
585,48,96,896,45,45,9
448,43,87,913,45,45,10
59,42,85,907,45,45,9
529,51,102,933,45,45,9
874,58,116,945,45,45,10
393,46,93,909,45,45,9
290,48,97,917,45,45,9
841,49,99,897,45,45,9
313,41,83,909,45,45,9
594,45,91,871,45,45,9
271,46,92,886,45,45,10
683,47,95,906,45,45,9
492,42,84,876,45,45,9
392,42,85,920,45,45,9
541,58,117,952,45,45,9
600,41,83,888,45,45,9
892,47,95,924,45,45,9
421,46,93,891,45,45,9
983,48,96,916,45,45,9
345,36,72,879,45,45,9
264,53,106,943,45,45,9
186,48,97,928,45,45,9
89,53,107,924,45,45,9
718,44,89,908,45,45,9
649,49,98,946,45,45,10
262,50,100,908,45,45,10
788,41,82,896,45,45,9
418,44,88,896,45,45,9
209,52,105,906,45,45,10
326,49,98,898,45,45,9
748,40,81,884,45,45,9
37,52,104,956,45,45,9
951,62,125,920,45,45,9
481,72,144,959,45,45,10
184,37,75,908,45,45,9
