sid,BUFF,NOT,AND,PI,PO,LP
894,34,69,454,41,32,16
599,34,69,402,41,32,16
166,34,69,431,41,32,14
641,35,70,460,41,32,15
325,28,56,370,41,32,18
717,31,62,415,41,32,17
710,31,62,442,41,32,15
979,42,84,401,41,32,16
400,33,67,424,41,32,18
436,33,67,398,41,32,16
671,34,68,439,41,32,17
117,35,70,423,41,32,16
669,39,79,421,41,32,14
706,32,64,407,41,32,17
727,32,64,386,41,32,16
307,35,71,445,41,32,16
794,32,65,447,41,32,17
61,29,58,422,41,32,15
489,37,74,443,41,32,17
427,30,61,429,41,32,16
808,36,73,428,41,32,17
84,34,69,414,41,32,15
445,32,65,427,41,32,15
680,32,64,428,41,32,16
973,30,60,436,41,32,16
382,32,65,415,41,32,15
697,35,70,411,41,32,16
245,31,62,417,41,32,16
402,28,57,382,41,32,17
408,35,71,454,41,32,15
880,32,65,438,41,32,18
901,44,89,486,41,32,15
346,39,78,468,41,32,17
615,39,78,427,41,32,18
548,35,71,416,41,32,17
618,36,73,463,41,32,16
939,36,73,447,41,32,15
972,38,77,445,41,32,17
406,40,80,444,41,32,17
991,38,76,412,41,32,15
54,32,64,419,41,32,15
355,30,60,414,41,32,16
396,35,71,432,41,32,14
414,36,72,407,41,32,18
838,35,70,415,41,32,17
607,29,59,396,41,32,16
558,32,64,415,41,32,16
190,33,66,418,41,32,16
279,31,63,382,41,32,15
696,33,66,427,41,32,15
181,32,64,420,41,32,15
646,32,65,456,41,32,16
447,30,60,414,41,32,16
910,33,66,427,41,32,15
524,36,73,430,41,32,16
252,36,73,448,41,32,17
169,27,54,412,41,32,16
707,30,61,413,41,32,15
529,32,65,411,41,32,15
542,38,76,429,41,32,17
936,40,81,426,41,32,17
585,30,60,377,41,32,15
64,34,68,456,41,32,17
841,36,73,424,41,32,16
448,34,68,444,41,32,16
393,37,74,468,41,32,16
313,34,69,423,41,32,17
59,37,74,424,41,32,16
874,31,63,435,41,32,15
594,37,74,448,41,32,16
392,33,67,441,41,32,17
892,36,73,437,41,32,16
492,31,63,405,41,32,15
271,34,69,430,41,32,17
541,38,77,427,41,32,17
983,39,79,419,41,32,16
290,36,72,412,41,32,16
683,31,62,390,41,32,17
421,33,66,387,41,32,16
600,33,66,409,41,32,16
345,38,76,425,41,32,16
186,32,64,419,41,32,16
718,28,57,429,41,32,14
748,36,73,451,41,32,17
418,33,66,419,41,32,17
264,37,74,442,41,32,17
89,40,80,432,41,32,17
649,34,68,409,41,32,15
788,35,70,416,41,32,17
262,38,77,434,41,32,17
760,38,77,454,41,32,15
37,34,69,425,41,32,17
184,35,70,429,41,32,17
326,43,87,469,41,32,16
481,29,58,365,41,32,16
360,38,77,457,41,32,18
762,31,63,437,41,32,16
422,38,77,446,41,32,16
209,30,61,369,41,32,15
951,28,56,353,41,32,17
790,32,64,436,41,32,15
834,34,68,444,41,32,17
940,35,70,424,41,32,18
660,39,79,423,41,32,16
34,41,83,434,41,32,17
562,37,75,426,41,32,18
5,34,69,451,41,32,17
366,34,68,440,41,32,16
518,32,65,434,41,32,17
949,30,61,400,41,32,17
515,32,65,392,41,32,17
916,32,64,411,41,32,16
818,29,58,416,41,32,15
772,38,77,459,41,32,16
465,32,64,412,41,32,16
164,38,77,445,41,32,18
741,39,78,415,41,32,16
370,41,82,426,41,32,16
873,36,73,431,41,32,17
984,31,63,415,41,32,18
604,37,74,417,41,32,16
71,32,64,403,41,32,16
624,31,63,422,41,32,17
525,37,75,458,41,32,17
777,30,60,373,41,32,15
487,38,76,427,41,32,17
362,38,77,430,41,32,16
988,37,75,462,41,32,17
162,34,68,442,41,32,18
145,34,69,421,41,32,16
238,35,71,394,41,32,16
453,41,82,425,41,32,17
621,25,51,376,41,32,15
300,37,74,441,41,32,17
237,32,65,413,41,32,15
667,38,77,432,41,32,15
666,32,65,438,41,32,16
658,29,59,408,41,32,16
428,38,76,402,41,32,15
132,40,81,434,41,32,18
527,35,70,427,41,32,17
216,31,62,418,41,32,17
573,28,56,424,41,32,16
410,36,73,391,41,32,16
19,34,69,429,41,32,16
312,32,65,411,41,32,14
644,28,56,374,41,32,16
565,32,64,433,41,32,15
505,36,73,445,41,32,18
86,38,77,440,41,32,17
970,37,74,442,41,32,17
980,32,64,415,41,32,16
107,31,63,424,41,32,15
363,30,60,428,41,32,15
206,33,67,427,41,32,14
606,34,68,430,41,32,15
628,33,67,433,41,32,17
457,37,74,424,41,32,17
446,33,66,414,41,32,16
147,33,67,440,41,32,17
975,34,69,424,41,32,15
974,29,58,403,41,32,15
911,34,68,442,41,32,16
123,32,64,419,41,32,16
434,33,66,440,41,32,17
240,32,64,406,41,32,16
497,30,60,397,41,32,15
327,28,57,408,41,32,17
224,32,64,423,41,32,15
905,32,65,438,41,32,18
918,34,69,413,41,32,16
922,33,67,429,41,32,14
775,36,73,437,41,32,15
334,36,72,434,41,32,17
15,37,74,427,41,32,17
832,39,78,400,41,32,17
771,29,58,374,41,32,17
498,29,58,373,41,32,17
333,36,73,431,41,32,17
533,29,58,401,41,32,16
990,40,80,419,41,32,17
958,34,69,451,41,32,15
336,40,81,430,41,32,17
862,38,76,431,41,32,17
593,26,53,384,41,32,14
904,30,60,406,41,32,16
851,39,78,428,41,32,16
960,33,67,431,41,32,17
567,32,64,448,41,32,16
906,36,72,441,41,32,15
283,37,75,457,41,32,17
509,35,71,414,41,32,16
849,32,65,404,41,32,15
678,33,67,439,41,32,15
343,31,62,394,41,32,16
90,38,77,409,41,32,16
695,33,66,416,41,32,17
699,34,68,432,41,32,15
485,32,64,422,41,32,15
475,34,68,387,41,32,16
102,31,63,424,41,32,17
872,29,58,381,41,32,16
372,35,70,401,41,32,16
320,37,74,412,41,32,17
473,33,67,427,41,32,15
879,39,79,422,41,32,17
25,36,73,428,41,32,16
60,33,67,405,41,32,17
291,37,75,429,41,32,17
211,39,78,400,41,32,17
861,39,78,419,41,32,17
555,32,65,405,41,32,16
168,39,79,422,41,32,17
369,38,77,427,41,32,17
754,34,68,415,41,32,16
796,32,64,432,41,32,17
13,33,66,402,41,32,17
797,41,83,416,41,32,17
837,42,84,440,41,32,17
500,34,69,431,41,32,16
109,30,60,403,41,32,15
430,33,67,420,41,32,15
474,32,64,384,41,32,15
351,33,66,418,41,32,16
928,35,71,377,41,32,16
611,34,68,440,41,32,15
749,31,63,382,41,32,15
0,33,67,426,41,32,17
69,35,71,416,41,32,17
352,35,71,382,41,32,16
595,34,69,421,41,32,17
276,34,69,416,41,32,17
867,33,66,381,41,32,17
813,38,76,422,41,32,17
494,31,63,390,41,32,15
36,37,74,421,41,32,16
705,35,70,440,41,32,15
144,30,61,399,41,32,15
229,33,66,396,41,32,16
776,32,64,419,41,32,16
310,33,66,387,41,32,16
46,30,60,400,41,32,14
137,33,67,426,41,32,17
342,33,66,432,41,32,15
610,29,59,434,41,32,15
519,32,64,395,41,32,16
296,33,66,424,41,32,14
226,36,73,416,41,32,19
