sid,BUFF,NOT,AND,PI,PO,LP
117,2376,4752,52588,11592,8413,52
717,2211,4422,52008,11592,8413,46
400,2081,4162,48402,11592,8413,48
325,2791,5582,52524,11592,8413,47
669,2479,4959,49223,11592,8413,47
671,2452,4904,50907,11592,8413,52
166,1986,3973,46363,11592,8413,48
894,2499,4998,49683,11592,8413,44
599,2434,4869,51438,11592,8413,48
979,1986,3973,47839,11592,8413,49
710,1892,3784,47422,11592,8413,50
436,2542,5085,53490,11592,8413,51
641,2357,4714,48085,11592,8413,48
489,2088,4176,48094,11592,8413,48
427,2053,4106,48621,11592,8413,50
794,2546,5092,49442,11592,8413,47
706,1953,3907,47995,11592,8413,48
307,1958,3917,48307,11592,8413,56
61,2090,4180,47367,11592,8413,48
84,2316,4633,48577,11592,8413,45
727,2038,4077,48998,11592,8413,48
445,2038,4076,47780,11592,8413,50
680,2306,4612,50309,11592,8413,52
973,1795,3591,45216,11592,8413,51
697,2503,5006,51176,11592,8413,52
808,2337,4674,49555,11592,8413,48
382,2080,4160,47403,11592,8413,47
880,2222,4445,51944,11592,8413,52
245,2025,4050,48247,11592,8413,47
939,2544,5089,51698,11592,8413,48
346,1950,3900,48290,11592,8413,56
402,2570,5140,51651,11592,8413,50
408,2043,4086,46096,11592,8413,49
615,2505,5011,52938,11592,8413,52
901,2392,4784,48999,11592,8413,50
991,2620,5240,49876,11592,8413,47
406,2462,4924,50015,11592,8413,47
972,2594,5189,50231,11592,8413,47
618,2642,5284,48192,11592,8413,49
54,2084,4169,47400,11592,8413,51
396,2014,4029,46805,11592,8413,50
355,2690,5380,52235,11592,8413,47
548,2567,5134,48877,11592,8413,49
607,2053,4106,48169,11592,8413,49
414,1967,3935,49192,11592,8413,50
558,1977,3954,45065,11592,8413,52
838,2026,4053,45881,11592,8413,50
279,2479,4958,48252,11592,8413,48
696,2767,5534,49752,11592,8413,52
190,2218,4436,48843,11592,8413,49
447,2703,5407,52274,11592,8413,47
646,2273,4547,47839,11592,8413,43
252,2396,4793,50164,11592,8413,46
181,2381,4762,47846,11592,8413,48
936,2437,4874,51707,11592,8413,52
524,2120,4241,48475,11592,8413,51
707,2150,4301,46554,11592,8413,48
169,2164,4329,45951,11592,8413,46
542,2674,5348,53000,11592,8413,52
910,1913,3827,46018,11592,8413,51
393,2578,5156,47797,11592,8413,45
585,2001,4002,46764,11592,8413,48
448,2177,4355,48604,11592,8413,50
64,1990,3980,47319,11592,8413,52
529,2082,4164,46845,11592,8413,52
59,2372,4744,51115,11592,8413,48
841,2136,4272,48607,11592,8413,48
313,1797,3595,47202,11592,8413,53
271,2479,4958,49815,11592,8413,50
594,2505,5011,48464,11592,8413,45
874,2562,5125,48396,11592,8413,50
541,1954,3908,46154,11592,8413,47
392,2158,4316,48454,11592,8413,47
492,2025,4051,47142,11592,8413,46
290,2474,4948,49498,11592,8413,48
186,2143,4286,48743,11592,8413,49
600,2119,4238,47189,11592,8413,48
421,2070,4140,47608,11592,8413,48
345,2510,5021,51288,11592,8413,52
983,2551,5102,49641,11592,8413,48
683,2026,4053,47141,11592,8413,46
788,2411,4822,52459,11592,8413,54
892,2419,4838,48192,11592,8413,50
264,2382,4765,48761,11592,8413,51
649,2052,4105,46973,11592,8413,45
89,2854,5709,50611,11592,8413,47
418,2383,4766,51504,11592,8413,53
718,2417,4834,47890,11592,8413,48
262,2348,4697,48914,11592,8413,50
37,1968,3937,47115,11592,8413,47
760,2347,4695,46829,11592,8413,50
748,2028,4057,45937,11592,8413,49
209,2059,4118,48119,11592,8413,48
360,2470,4940,50758,11592,8413,52
481,1981,3962,47559,11592,8413,51
184,2542,5084,50157,11592,8413,50
326,2467,4934,49117,11592,8413,46
422,2358,4716,49408,11592,8413,48
762,1854,3709,46718,11592,8413,47
790,1823,3647,47269,11592,8413,51
951,2004,4009,46980,11592,8413,50
940,2392,4785,49509,11592,8413,46
660,2351,4702,48940,11592,8413,48
834,2080,4161,48317,11592,8413,49
518,2399,4799,50609,11592,8413,47
34,2420,4840,49428,11592,8413,50
562,1989,3979,46972,11592,8413,48
5,2231,4462,49763,11592,8413,47
366,2371,4743,48789,11592,8413,52
916,1971,3943,46573,11592,8413,50
949,2019,4038,48240,11592,8413,48
515,2089,4179,49499,11592,8413,52
772,2685,5370,51901,11592,8413,53
465,2574,5148,50021,11592,8413,47
741,2274,4549,51980,11592,8413,52
370,2414,4828,48824,11592,8413,47
984,2090,4180,48500,11592,8413,49
164,2472,4945,49188,11592,8413,45
818,2011,4022,47055,11592,8413,52
624,2416,4832,51337,11592,8413,48
604,2267,4535,48124,11592,8413,51
873,2008,4016,46658,11592,8413,52
988,2051,4102,48231,11592,8413,48
525,2759,5518,51564,11592,8413,50
