sid,BUFF,NOT,AND,PI,PO,LP
894,87,175,980,178,123,20
710,89,179,905,178,123,22
166,96,192,968,178,123,21
979,89,178,964,178,123,20
717,89,179,1014,178,123,24
669,88,177,975,178,123,21
671,78,157,976,178,123,22
400,99,199,1019,178,123,20
117,89,178,950,178,123,25
641,86,172,960,178,123,19
325,78,157,999,178,123,24
599,85,170,1044,178,123,24
436,86,173,1032,178,123,25
706,75,151,956,178,123,24
61,87,175,986,178,123,21
427,86,173,960,178,123,20
489,94,188,952,178,123,20
84,78,156,954,178,123,20
794,78,156,937,178,123,21
727,79,158,1002,178,123,24
307,83,167,958,178,123,18
808,88,177,979,178,123,21
680,85,171,1010,178,123,24
973,96,192,1038,178,123,19
382,96,193,1043,178,123,17
445,91,182,966,178,123,18
245,85,170,944,178,123,21
408,98,196,1020,178,123,19
697,82,164,966,178,123,23
939,100,200,1030,178,123,25
402,81,163,1025,178,123,22
972,80,160,981,178,123,20
618,92,185,1032,178,123,18
346,87,174,968,178,123,19
880,88,176,966,178,123,25
901,84,169,989,178,123,20
991,83,166,1018,178,123,17
54,112,225,1064,178,123,21
406,84,168,971,178,123,20
548,88,177,972,178,123,19
615,76,152,959,178,123,23
396,93,186,957,178,123,22
355,90,181,1075,178,123,24
558,97,194,1013,178,123,21
607,82,164,964,178,123,20
414,84,169,965,178,123,24
838,88,176,996,178,123,18
279,88,177,949,178,123,19
696,94,188,1014,178,123,18
169,107,214,1064,178,123,19
646,99,198,1008,178,123,21
181,94,189,1003,178,123,18
447,89,179,1057,178,123,24
524,87,175,958,178,123,22
910,90,181,1011,178,123,19
190,87,175,978,178,123,20
252,79,159,956,178,123,20
585,94,188,986,178,123,21
707,90,180,969,178,123,20
936,79,158,962,178,123,23
529,99,199,1024,178,123,18
448,84,169,938,178,123,19
542,86,172,970,178,123,23
64,87,175,963,178,123,21
874,84,168,936,178,123,20
393,90,180,1037,178,123,18
59,85,170,1004,178,123,24
841,90,181,959,178,123,23
290,84,169,964,178,123,19
313,102,204,1028,178,123,21
271,75,151,932,178,123,19
594,90,181,1003,178,123,20
541,94,189,952,178,123,20
392,86,172,961,178,123,20
492,98,197,1009,178,123,18
421,85,170,959,178,123,18
683,95,190,1048,178,123,19
892,83,167,1012,178,123,19
600,92,184,1004,178,123,19
983,84,168,991,178,123,21
186,92,185,1001,178,123,19
718,83,166,956,178,123,19
262,84,168,981,178,123,18
418,92,185,1032,178,123,24
345,86,172,989,178,123,23
788,86,172,937,178,123,24
649,89,179,985,178,123,20
760,94,188,963,178,123,19
264,86,173,996,178,123,20
89,80,160,972,178,123,20
748,90,181,997,178,123,19
326,83,166,973,178,123,20
360,76,153,945,178,123,24
209,93,187,1019,178,123,21
37,95,190,1047,178,123,20
481,83,166,972,178,123,19
762,95,190,1053,178,123,20
184,79,159,973,178,123,19
422,85,171,973,178,123,19
790,98,196,1005,178,123,20
951,89,178,948,178,123,20
34,79,159,951,178,123,24
940,85,171,968,178,123,21
834,88,177,976,178,123,20
562,104,208,1036,178,123,19
660,83,167,1018,178,123,19
518,90,180,997,178,123,24
5,93,186,1036,178,123,18
949,91,182,1007,178,123,21
916,88,176,961,178,123,19
366,87,175,1001,178,123,19
164,84,168,992,178,123,19
465,80,161,957,178,123,20
741,83,167,942,178,123,23
515,70,140,914,178,123,24
772,93,186,1008,178,123,24
624,89,178,990,178,123,19
370,80,161,986,178,123,21
818,94,188,1041,178,123,19
604,92,185,976,178,123,20
988,86,173,1006,178,123,18
984,86,173,986,178,123,21
71,91,182,1006,178,123,20
873,89,178,952,178,123,20
777,99,198,983,178,123,20
525,91,183,996,178,123,23
362,96,192,998,178,123,20
145,91,183,1013,178,123,19
238,98,197,1012,178,123,18
300,83,167,977,178,123,20
487,95,191,1013,178,123,24
453,78,157,960,178,123,19
162,79,158,960,178,123,24
666,79,158,956,178,123,19
237,93,186,972,178,123,18
132,86,173,1000,178,123,24
667,88,176,1023,178,123,21
527,87,175,984,178,123,21
658,88,177,946,178,123,19
312,89,179,1015,178,123,20
428,90,181,985,178,123,19
621,94,188,980,178,123,20
216,93,186,965,178,123,22
573,106,213,1008,178,123,19
19,87,174,964,178,123,24
86,80,161,952,178,123,21
970,104,208,1063,178,123,20
363,83,167,974,178,123,19
565,93,187,1052,178,123,20
644,91,183,956,178,123,20
505,96,192,994,178,123,23
107,99,199,1035,178,123,25
410,81,163,991,178,123,19
980,81,163,978,178,123,21
446,85,170,977,178,123,25
974,89,179,988,178,123,20
